"Region" "KNI" "RD" "K" "C" "CL" "GDP" "P" "M"
"1" "AT11" 0.08 "0.325869565217391" 141 0.30975423964984 1951744.34 33717 278316.7 0.00126533778394373
"2" "AT12" 0.322899505766062 "2.295" 268 0.30975423964984 7034566.24 33717 1566220.4 0.00126533778394373
"3" "AT13" 3.72670807453416 "19.5297670807453" 24343 0.30975423964984 174619621.56 33717 1617448.9 0.00126533778394373
"4" "AT21" 0.225626740947075 "1.51782608695652" 146 0.30975423964984 3559697.7 33717 559362.2 0.00126533778394373
"5" "AT22" 1.32071428571429 "6.9705900621118" 62707 0.30975423964984 178959696.5 33717 1194358.4 0.00126533778394373
"6" "AT31" 0.312741312741313 "1.35149068322981" 169533 0.30975423964984 143317699.2 33717 1390404.9 0.00126533778394373
"7" "AT32" 0.170731707317073 "1.03788819875776" 101 0.30975423964984 4129899.45 33717 520751 0.00126533778394373
"8" "AT33" 1.29399585921325 "8.13192546583851" 1835 0.30975423964984 34450760.8 33717 686029.7 0.00126533778394373
"9" "AT34" 0.0555555555555556 "0.331133540372671" 424 0.30975423964984 1949340.05 33717 358232.9 0.00126533778394373
"10" "BE10" 2.0928542591845 "11.7852329192547" 9559 0.392432887161502 85490784 31791 1006783.8 8.37769213914702e-05
"11" "BE21" 2.11972951471758 "11.8679192546584" 15981 0.392432887161502 102220185.21 31791 1678480.7 8.37769213914702e-05
"12" "BE22" 0.532228360957643 "2.72928571428571" 44863 0.392432887161502 57159659.46 31791 809758.2 8.37769213914702e-05
"13" "BE23" 2.22693997071742 "12.7155279503106" 10298 0.392432887161502 82116846.63 31791 1383247.7 8.37769213914702e-05
"14" "BE24" 3.47971360381862 "17.6314285714286" 96498 0.392432887161502 301129850.5 31791 1037912.7 8.37769213914702e-05
"15" "BE25" 0.127551020408163 "0.799860248447205" 308 0.392432887161502 2491463.7 31791 1139284.6 8.37769213914702e-05
"16" "BE31" 0.114155251141553 "0.809083850931677" 54 0.392432887161502 2761620.7 31791 362569.2 8.37769213914702e-05
"17" "BE32" 0.904538341158061 "5.50801242236025" 27578 0.392432887161502 136589820.44 31791 1288096.9 8.37769213914702e-05
"18" "BE33" 1.44 "9.86849378881988" 2089 0.392432887161502 35786157 31791 1035455.3 8.37769213914702e-05
"19" "BE34" 0.0666666666666667 "0.156242236024845" 1 0.392432887161502 0 31791 255915.4 8.37769213914702e-05
"20" "BE35" 1.20481927710843 "8.13745341614907" 9720 0.392432887161502 100890655.7 31791 455115.8 8.37769213914702e-05
"21" "BG32" 0.036036036036036 "0.328586956521739" 133 0.51357458651207 3893228.36 4085 954289.1 1.82031655304858e-05
"22" "BG33" 0.05625 "0.475062111801242" 38 0.51357458651207 3603030.86 4085 999804.6 1.82031655304858e-05
"23" "BG34" 0.124031007751938 "0.657562111801242" 72 0.51357458651207 832689.99 4085 1140873.9 1.82031655304858e-05
"24" "BG41" 1.94066985645933 "12.8845962732919" 8644 0.51357458651207 80112844 4085 2125489.6 1.82031655304858e-05
"25" "BG42" 0.0902527075812274 "0.830419254658385" 220 0.51357458651207 1653369.78 4085 1571450.5 1.82031655304858e-05
"26" "CY00" 0.739622641509433 "4.6380900621118" 6370 0.998796563919215 22628732.8 22532 733845.7 0.000828729281767956
"27" "CZ01" 3.54332042594385 "19.5730745341615" 26345 0.672871167061137 183105835.64 13340 1174636.8 0.00345963683410509
"28" "CZ02" 0.742424242424243 "4.54656832298137" 1074 0.672871167061137 24414195.39 13340 1152983.2 0.00345963683410509
"29" "CZ03" 0.507479861910241 "3.45121118012422" 1229 0.672871167061137 17567953.92 13340 1180132.8 0.00345963683410509
"30" "CZ04" 0.118811881188119 "1.00860248447205" 157 0.672871167061137 4676803.02 13340 1125207.5 0.00345963683410509
"31" "CZ05" 0.92997438087105 "5.28824534161491" 2126 0.672871167061137 25294077.93 13340 1486485.5 0.00345963683410509
"32" "CZ06" 1.64275601698915 "9.63670807453416" 4454 0.672871167061137 39592626.66 13340 1648731 0.00345963683410509
"33" "CZ07" 0.523762376237623 "3.68479813664596" 1235 0.672871167061137 13192877 13340 1232289.5 0.00345963683410509
"34" "CZ08" 0.101626016260163 "0.827065217391304" 30 0.672871167061137 2482843.14 13340 1254051 0.00345963683410509
"35" "DE11" 3.63363363363363 "17.8872826086957" 70764 0.617598956545392 313014845.1 30162 3982576.4 0.0230539221312863
"36" "DE12" 3.86888769478774 "19.4990217391304" 58228 0.617598956545392 253124887.38 30162 2717517.6 0.0230539221312863
"37" "DE13" 2.27996381727725 "11.5321118012422" 82742 0.617598956545392 210703063.41 30162 2173015.7 0.0230539221312863
"38" "DE14" 2.26241379310345 "13.1910403726708" 39787 0.617598956545392 181996890.13 30162 1791516.6 0.0230539221312863
"39" "DE21" 4.49476165531692 "21.2978416149068" 99911 0.617598956545392 399678119.7 30162 4199746 0.0230539221312863
"40" "DE22" 0.265934065934066 "1.82947204968944" 85 0.617598956545392 2181605.92 30162 1189076 0.0230539221312863
"41" "DE23" 1.55820770519263 "9.95903726708075" 10618 0.617598956545392 81746526.4 30162 1085615.4 0.0230539221312863
"42" "DE24" 1.21469575200919 "7.42204968944099" 21170 0.617598956545392 77774997.9 30162 1103734 0.0230539221312863
"43" "DE25" 1.63820224719101 "8.76712732919255" 78484 0.617598956545392 217771801.13 30162 1704157.2 0.0230539221312863
"44" "DE26" 1.5281173594132 "8.05821428571429" 47667 0.617598956545392 146011579.82 30162 1338599.6 0.0230539221312863
"45" "DE27" 1.27857935627081 "7.91799689440994" 3872 0.617598956545392 33509652.02 30162 1776172.8 0.0230539221312863
"46" "DE30" 4.2038729329852 "22.7405279503106" 89875 0.617598956545392 475096348.04 30162 3397315.6 0.0230539221312863
"47" "DE40" 2.27733425893787 "13.2518944099379" 44385 0.617598956545392 218283979.74 30162 2568629.8 0.0230539221312863
"48" "DE50" 1.54449152542373 "8.81321428571429" 14578 0.617598956545392 87395425.92 30162 662377.5 0.0230539221312863
"49" "DE60" 2.26155050900548 "12.4859627329193" 28466 0.617598956545392 181099436.85 30162 1738474.7 0.0230539221312863
"50" "DE71" 3.28810020876827 "17.0836801242236" 29266 0.617598956545392 203050652.2 30162 3761959.3 0.0230539221312863
"51" "DE72" 1.9357481673135 "10.890201863354" 24308 0.617598956545392 143827890.66 30162 1060849.1 0.0230539221312863
"52" "DE73" 0.921115537848604 "5.54399068322981" 7492 0.617598956545392 25664342.22 30162 1255386.9 0.0230539221312863
"53" "DE80" 1.78013894564773 "10.7212888198758" 2967 0.617598956545392 37599002.46 30162 1726646.3 0.0230539221312863
"54" "DE91" 3.08737386167856 "18.2522826086957" 21223 0.617598956545392 144140707.9 30162 1654116 0.0230539221312863
