"Region" "KNI" "RD" "K" "C" "CL" "GDP" "P" "M"
"1" "AT12" 0.0769230769230769 "0.706845238095238" 2 0.30975423964984 0 33717 1566220.4 0.0343344377781343
"2" "AT13" 0.84321223709369 "15.2356547619048" 427 0.30975423964984 1477602.6 33717 1617448.9 0.0343344377781343
"3" "AT21" 0.0232558139534884 "0.886369047619048" 3 0.30975423964984 70850.06 33717 559362.2 0.0343344377781343
"4" "AT22" 0.286995515695067 "6.49577380952381" 90 0.30975423964984 694750.98 33717 1194358.4 0.0343344377781343
"5" "AT31" 0.153846153846154 "2.97803571428571" 87 0.30975423964984 137896.64 33717 1390404.9 0.0343344377781343
"6" "AT33" 0.0701754385964912 "1.53107142857143" 4 0.30975423964984 0 33717 686029.7 0.0343344377781343
"7" "BE10" 0.248730964467005 "5.29880952380952" 1225 0.392432887161502 1245824.78 31791 1006783.8 0.0115418820163172
"8" "BE21" 0.155339805825243 "3.28922619047619" 19 0.392432887161502 69149.04 31791 1678480.7 0.0115418820163172
"9" "BE23" 0.244897959183673 "4.65458333333333" 178 0.392432887161502 271819.44 31791 1383247.7 0.0115418820163172
"10" "BE24" 0.85250737463127 "11.601369047619" 685 0.392432887161502 717807.92 31791 1037912.7 0.0115418820163172
"11" "BE25" 0.0238095238095238 "0.687321428571429" 50 0.392432887161502 141496.6 31791 1139284.6 0.0115418820163172
"12" "BE32" 0.0975609756097561 "3.54238095238095" 55 0.392432887161502 577388.34 31791 1288096.9 0.0115418820163172
"13" "BE33" 0.452488687782805 "7.0802380952381" 122 0.392432887161502 197222.64 31791 1035455.3 0.0115418820163172
"14" "BE35" 0.0294117647058824 "0.747380952380952" 6 0.392432887161502 141786.84 31791 455115.8 0.0115418820163172
"15" "BG33" 0.0196078431372549 "0.914404761904762" 12 0.51357458651207 35413.99 4085 999804.6 0.00466911195856959
"16" "BG41" 0.178571428571429 "3.53440476190476" 12 0.51357458651207 34274.89 4085 2125489.6 0.00466911195856959
"17" "CY00" 0.0754716981132075 "1.58416666666667" 391 0.998796563919215 70349.36 22532 733845.7 0
"18" "CZ01" 0.474509803921568 "8.37386904761905" 82 0.672871167061137 130097.12 13340 1174636.8 0.00378462765529744
"19" "CZ03" 0.0645161290322581 "1.73130952380952" 3 0.672871167061137 0 13340 1180132.8 0.00378462765529744
"20" "CZ04" 0.0196078431372549 "0.914404761904762" 60 0.672871167061137 70827.98 13340 1125207.5 0.00378462765529744
"21" "CZ06" 0.0930232558139535 "1.47732142857143" 7 0.672871167061137 35255.15 13340 1648731 0.00378462765529744
"22" "CZ07" 0.0634920634920635 "1.36303571428571" 3 0.672871167061137 0 13340 1232289.5 0.00378462765529744
"23" "DE11" 0.870065789473683 "18.4067857142857" 449 0.617598956545392 1378076.49 30162 3982576.4 0.137915601075817
"24" "DE12" 0.80952380952381 "13.1290476190476" 310 0.617598956545392 371959.92 30162 2717517.6 0.137915601075817
"25" "DE13" 0.548701298701298 "9.37732142857143" 434 0.617598956545392 792927.75 30162 2173015.7 0.137915601075817
"26" "DE14" 0.498525073746312 "10.2002976190476" 193 0.617598956545392 473497.35 30162 1791516.6 0.137915601075817
"27" "DE21" 1.22814498933902 "17.0796428571429" 735 0.617598956545392 1713690.4 30162 4199746 0.137915601075817
"28" "DE23" 0.0227272727272727 "1.03041666666667" 6 0.617598956545392 35381.99 30162 1085615.4 0.137915601075817
"29" "DE24" 0.115107913669065 "3.32357142857143" 50 0.617598956545392 343114.6 30162 1103734 0.137915601075817
"30" "DE25" 0.776978417266186 "13.9059523809524" 296 0.617598956545392 1291586.7 30162 1704157.2 0.137915601075817
"31" "DE26" 0.185567010309279 "5.23845238095238" 42 0.617598956545392 268466.56 30162 1338599.6 0.137915601075817
"32" "DE27" 0.115107913669065 "3.25940476190476" 96 0.617598956545392 273601.04 30162 1776172.8 0.137915601075817
"33" "DE30" 0.977818853974121 "17.1814285714286" 963 0.617598956545392 1931861.64 30162 3397315.6 0.137915601075817
"34" "DE40" 0.426056338028169 "7.74565476190476" 159 0.617598956545392 1062772.26 30162 2568629.8 0.137915601075817
"35" "DE50" 0.0810810810810811 "2.22809523809524" 23 0.617598956545392 138297.2 30162 662377.5 0.137915601075817
"36" "DE60" 0.572881355932203 "9.50952380952381" 65 0.617598956545392 414541.01 30162 1738474.7 0.137915601075817
"37" "DE71" 0.524064171122995 "10.7828571428571" 690 0.617598956545392 809668.86 30162 3761959.3 0.137915601075817
"38" "DE72" 0.216867469879518 "4.48470238095238" 39 0.617598956545392 404379.48 30162 1060849.1 0.137915601075817
"39" "DE73" 0.198380566801619 "5.8" 389 0.617598956545392 330358 30162 1255386.9 0.137915601075817
"40" "DE80" 0.126760563380282 "2.26863095238095" 26 0.617598956545392 244348.79 30162 1726646.3 0.137915601075817
"41" "DE91" 1.22814498933902 "17.832619047619" 287 0.617598956545392 673198.27 30162 1654116 0.137915601075817
"42" "DE92" 0.645161290322581 "6.12892857142857" 92 0.617598956545392 167504.05 30162 2160682.3 0.137915601075817
"43" "DE93" 0.0833333333333333 "0.690178571428571" 1 0.617598956545392 0 30162 1691500.1 0.137915601075817
"44" "DE94" 0.4 "5.11357142857143" 331 0.617598956545392 806689.2 30162 2458874 0.137915601075817
"45" "DEA1" 0.628491620111731 "11.3714285714286" 1339 0.617598956545392 1190191.92 30162 5234948.7 0.137915601075817
"46" "DEA2" 1.1859649122807 "20.1325" 859 0.617598956545392 1119623.6 30162 4344138.4 0.137915601075817
"47" "DEA3" 0.152380952380952 "3.285" 110 0.617598956545392 137594.76 30162 2617891.2 0.137915601075817
"48" "DEA4" 0.28 "5.21982142857143" 56 0.617598956545392 201270.36 30162 2062624.7 0.137915601075817
"49" "DEA5" 0.752083333333335 "15.1095833333333" 254 0.617598956545392 979957.44 30162 3771365.5 0.137915601075817
