"Region" "KNI" "RD" "K" "C" "CL" "GDP" "P" "M"
"1" "AT13" 0.357953824199364 "18.9228260869565" 43 0.30975423964984 1477602.6 33717 1617448.9 0.0343344377781343
"19" "AT21" 0.246900826446282 "1.26586956521739" 1 0.30975423964984 70850.06 33717 559362.2 0.0343344377781343
"20" "AT22" 0.35851660256422 "6.19119565217391" 8 0.30975423964984 694750.98 33717 1194358.4 0.0343344377781343
"25" "AT31" 0.523114241001565 "2.97217391304348" 5 0.30975423964984 137896.64 33717 1390404.9 0.0343344377781343
"28" "AT33" 0.357253086419753 "1.14271739130435" 1 0.30975423964984 0 33717 686029.7 0.0343344377781343
"29" "BE10" 0.299160645378224 "12.4680434782609" 21 0.392432887161502 1245824.78 31791 1006783.8 0.0115418820163172
"41" "BE21" 0.386690518269464 "3.62597826086956" 6 0.392432887161502 69149.04 31791 1678480.7 0.0115418820163172
"44" "BE23" 0.291354353216257 "6.27228260869565" 10 0.392432887161502 271819.44 31791 1383247.7 0.0115418820163172
"51" "BE24" 0.471338371654715 "17.0303260869565" 39 0.392432887161502 717807.92 31791 1037912.7 0.0115418820163172
"69" "BE25" 0.236053719008264 "1.02336956521739" 2 0.392432887161502 141496.6 31791 1139284.6 0.0115418820163172
"70" "BE32" 0.246291486291486 "3.41445652173913" 8 0.392432887161502 577388.34 31791 1288096.9 0.0115418820163172
"73" "BE33" 0.425833737304106 "7.83847826086957" 8 0.392432887161502 197222.64 31791 1035455.3 0.0115418820163172
"80" "BE35" 0.28393351800554 "1.24695652173913" 1 0.392432887161502 141786.84 31791 455115.8 0.0115418820163172
"81" "BG33" 0.155647382920111 "1.02728260869565" 1 0.51357458651207 35413.99 4085 999804.6 0.00466911195856959
"82" "BG41" 0.217114407093563 "3.50402173913043" 3 0.51357458651207 34274.89 4085 2125489.6 0.00466911195856959
"85" "CY00" 0.330898823238973 "3.46891304347826" 8 0.998796563919215 70349.36 22532 733845.7 0
"88" "CZ01" 0.400017465642141 "12.0240217391304" 13 0.672871167061137 130097.12 13340 1174636.8 0.00378462765529744
"98" "CZ03" 0.382508383635144 "2.30532608695652" 2 0.672871167061137 0 13340 1180132.8 0.00378462765529744
"100" "CZ04" 0.155647382920111 "1.02728260869565" 1 0.672871167061137 70827.98 13340 1125207.5 0.00378462765529744
"101" "CZ06" 0.543013377599845 "2.6370652173913" 2 0.672871167061137 35255.15 13340 1648731 0.00378462765529744
"103" "CZ07" 0.325441525526009 "2.28641304347826" 2 0.672871167061137 0 13340 1232289.5 0.00378462765529744
"105" "DE11" 0.454869963620192 "21.0727173913043" 54 0.617598956545392 1378076.49 30162 3982576.4 0.137915601075817
"128" "DE12" 0.494590648064331 "16.7416304347826" 23 0.617598956545392 371959.92 30162 2717517.6 0.137915601075817
"145" "DE13" 0.424230626731408 "12.4922826086957" 26 0.617598956545392 792927.75 30162 2173015.7 0.137915601075817
"157" "DE14" 0.342372285353535 "12.8307608695652" 23 0.617598956545392 473497.35 30162 1791516.6 0.137915601075817
"168" "DE21" 0.543820285238378 "24.15" 49 0.617598956545392 1713690.4 30162 4199746 0.137915601075817
"192" "DE23" 0.25453514739229 "1.18826086956522" 5 0.617598956545392 35381.99 30162 1085615.4 0.137915601075817
"193" "DE24" 0.369834325625254 "3.24684782608696" 8 0.617598956545392 343114.6 30162 1103734 0.137915601075817
"197" "DE25" 0.479946398877351 "18.396847826087" 30 0.617598956545392 1291586.7 30162 1704157.2 0.137915601075817
"215" "DE26" 0.322885638593913 "4.6720652173913" 5 0.617598956545392 268466.56 30162 1338599.6 0.137915601075817
"219" "DE27" 0.286512658244685 "3.61097826086957" 4 0.617598956545392 273601.04 30162 1776172.8 0.137915601075817
"222" "DE30" 0.482843577164353 "20.580652173913" 82 0.617598956545392 1931861.64 30162 3397315.6 0.137915601075817
"248" "DE40" 0.424318450106644 "8.82717391304348" 34 0.617598956545392 1062772.26 30162 2568629.8 0.137915601075817
"257" "DE50" 0.279691830148062 "3.29967391304348" 6 0.617598956545392 138297.2 30162 662377.5 0.137915601075817
"260" "DE60" 0.425172516069018 "10.5027173913043" 21 0.617598956545392 414541.01 30162 1738474.7 0.137915601075817
"269" "DE71" 0.418785944962666 "15.654347826087" 32 0.617598956545392 809668.86 30162 3761959.3 0.137915601075817
"285" "DE72" 0.394191810858476 "4.44489130434783" 5 0.617598956545392 404379.48 30162 1060849.1 0.137915601075817
"289" "DE73" 0.257968193710709 "8.62630434782609" 17 0.617598956545392 330358 30162 1255386.9 0.137915601075817
"297" "DE80" 0.407559198542807 "2.3" 8 0.617598956545392 244348.79 30162 1726646.3 0.137915601075817
"299" "DE91" 0.766052428133371 "20.2096739130435" 36 0.617598956545392 673198.27 30162 1654116 0.137915601075817
"320" "DE92" 0.653628303190151 "8.29336956521739" 9 0.617598956545392 167504.05 30162 2160682.3 0.137915601075817
"328" "DE94" 0.438476877482598 "9.90826086956522" 23 0.617598956545392 806689.2 30162 2458874 0.137915601075817
"338" "DEA1" 0.442996409001311 "15.6771739130435" 62 0.617598956545392 1190191.92 30162 5234948.7 0.137915601075817
"355" "DEA2" 0.517305072255148 "21.131847826087" 58 0.617598956545392 1119623.6 30162 4344138.4 0.137915601075817
"382" "DEA3" 0.356734693877551 "1.09271739130435" 1 0.617598956545392 137594.76 30162 2617891.2 0.137915601075817
"383" "DEA4" 0.33834680356454 "4.68217391304348" 7 0.617598956545392 201270.36 30162 2062624.7 0.137915601075817
"387" "DEA5" 0.418022639159058 "19.670652173913" 36 0.617598956545392 979957.44 30162 3771365.5 0.137915601075817
"406" "DEB1" 0.465708812260538 "2.3154347826087" 2 0.617598956545392 35173.68 30162 1518633.9 0.137915601075817
"408" "DEB2" 0.189035243859025 "1.07695652173913" 1 0.617598956545392 35304.74 30162 513808.6 0.137915601075817
"409" "DEB3" 0.363695031238893 "8.32967391304348" 30 0.617598956545392 1084644.54 30162 2015318.2 0.137915601075817
"417" "DEC0" 0.323883834980534 "6.66010869565217" 7 0.617598956545392 66456.26 30162 1054983.7 0.137915601075817
"423" "DED2" 0.362726619010194 "16.6195652173913" 61 0.617598956545392 1311552.44 30162 1676259 0.137915601075817
"441" "DEE0" 0.432584197637901 "12.4815217391304" 25 0.617598956545392 514030.56 30162 2511687.4 0.137915601075817
"453" "DEF0" 0.325237773963349 "10.8952173913043" 28 0.617598956545392 549501.88 30162 2817856 0.137915601075817
"464" "DEG0" 0.559164521664521 "7.83076086956522" 11 0.617598956545392 363655.05 30162 2361489.8 0.137915601075817
"472" "EE00" 0.212913448207567 "2.04619565217391" 2 0.986660488488556 35482.56 10393 1364557 0.0116092717820428
"474" "ES11" 0.244770659908009 "8.32043478260869" 27 0.580345886078128 359381.44 23088 2722815.5 0.143808104139136
"483" "ES12" 0.457665458323354 "5.94402173913043" 7 0.580345886078128 102546.21 23088 1065954.5 0.143808104139136
"488" "ES13" 0.407559399664663 "4.62119565217391" 11 0.580345886078128 242234.86 23088 553944.9 0.143808104139136
"492" "ES21" 0.278694297863072 "11.0083695652174" 50 0.580345886078128 1187919.36 23088 2116519.2 0.143808104139136
"503" "ES22" 0.326501288428995 "11.9328260869565" 33 0.580345886078128 684106.71 23088 582546.6 0.143808104139136
"516" "ES23" 0.205830440095428 "1.94380434782609" 4 0.580345886078128 70113.74 23088 294766.9 0.143808104139136
"518" "ES24" 0.345511543274876 "9.13858695652174" 58 0.580345886078128 1459517.4 23088 1256655.5 0.143808104139136
"532" "ES30" 0.481515735731002 "30.6153260869565" 186 0.580345886078128 2367623.28 23088 5804118.4 0.143808104139136
"571" "ES41" 0.338466367533249 "5.3420652173913" 6 0.580345886078128 101963.16 23088 2490844.3 0.143808104139136
"576" "ES42" 0.336549018521752 "4.6704347826087" 27 0.580345886078128 309876.12 23088 1874956.6 0.143808104139136
"582" "ES43" 0.288443102069762 "5.62728260869565" 7 0.580345886078128 67710.4 23088 1071280.9 0.143808104139136
"587" "ES51" 0.560560077258683 "17.9055434782609" 223 0.580345886078128 4532835 23088 6801968 0.143808104139136
"614" "ES52" 0.307576025090941 "13.0692391304348" 36 0.580345886078128 794564 23088 4515448.6 0.143808104139136
"627" "ES53" 0.33874010955569 "3.16489130434783" 8 0.580345886078128 383078.96 23088 931786.3 0.143808104139136
"630" "ES61" 0.359800123250374 "23.4672826086957" 102 0.580345886078128 1069880.46 23088 7700245.1 0.143808104139136
"656" "ES62" 0.300465048392326 "5.3075" 7 0.580345886078128 310856.04 23088 1299095.7 0.143808104139136
"661" "ES70" 0.287970719928711 "5.28119565217391" 26 0.580345886078128 279185.68 23088 1831713.2 0.143808104139136
"667" "FI19" 0.322123878664039 "10.0360869565217" 11 0.403302501287675 0 33755 1329872.2 0.00590580881560513
"676" "FI1B" 0.371357533593643 "16.6245652173913" 29 0.403302501287675 753265.41 33755 1437640.9 0.00590580881560513
"691" "FI1C" 0.341844231062338 "7.88326086956522" 15 0.403302501287675 258581.36 33755 1140648 0.00590580881560513
"698" "FI1D" 1.34 "1.11554347826087" 1 0.403302501287675 0 33755 1302275.6 0.00590580881560513
"699" "FR10" 0.603922254851265 "28.8744565217391" 195 0.0947575660558704 3718877.83 30125 11388964.9 0.0112668273701378
"737" "FRB0" 0.407473081451836 "8.35478260869565" 16 0.0947575660558704 367705.36 30125 2498735.4 0.0112668273701378
"744" "FRC1" 0.319817713336231 "3.74369565217391" 4 0.0947575660558704 136911.92 30125 1626006.5 0.0112668273701378
"747" "FRC2" 0.327420680616628 "7.43663043478261" 14 0.0947575660558704 597269.7 30125 1144330 0.0112668273701378
"754" "FRD1" 0.232859416078594 "3.43695652173913" 12 0.0947575660558704 380469.76 30125 1449642.6 0.0112668273701378
"757" "FRD2" 0.302099085326865 "10.9038043478261" 18 0.0947575660558704 558016.33 30125 1806085.2 0.0112668273701378
"767" "FRE1" 0.407782160271049 "15.4960869565217" 88 0.0947575660558704 1868418.96 30125 4013737.9 0.0112668273701378
"786" "FRE2" 0.234554883209744 "5.7095652173913" 17 0.0947575660558704 407370.36 30125 1886999.6 0.0112668273701378
"792" "FRF1" 0.287111013585758 "4.62217391304348" 9 0.0947575660558704 767912.27 30125 1796509 0.0112668273701378
"796" "FRF2" 0.37364824717766 "3.48597826086957" 4 0.0947575660558704 206027.82 30125 1339966.2 0.0112668273701378
"799" "FRF3" 0.323206670884594 "12.2778260869565" 35 0.0947575660558704 656504.6 30125 2331545.2 0.0112668273701378
"813" "FRG0" 0.298155630570056 "6.13369565217391" 16 0.0947575660558704 667675.6 30125 3397039.7 0.0112668273701378
"820" "FRH0" 0.304958345540736 "9.77760869565217" 29 0.0947575660558704 705890.02 30125 3051619.9 0.0112668273701378
"832" "FRI1" 0.280747100665915 "5.46684782608696" 15 0.0947575660558704 536030.72 30125 3071040.4 0.0112668273701378
"838" "FRI3" 0.390423370642526 "7.23913043478261" 28 0.0947575660558704 407380.8 30125 1705995.6 0.0112668273701378
"847" "FRJ1" 0.269421730238237 "5.93076086956522" 11 0.0947575660558704 619655.55 30125 2473425.1 0.0112668273701378
"853" "FRJ2" 0.387363141806891 "16.9319565217391" 43 0.0947575660558704 1145860.4 30125 2724267.5 0.0112668273701378
"870" "FRK1" 0.399794354440195 "4.86489130434783" 5 0.0947575660558704 206412.84 30125 1329127.2 0.0112668273701378
"874" "FRK2" 0.478472663068108 "25.1061956521739" 75 0.0947575660558704 2214606.88 30125 5932409.7 0.0112668273701378
"907" "FRL0" 0.449167404814395 "13.3415217391304" 22 0.0947575660558704 472873.8 30125 4736934.8 0.0112668273701378
"920" "FRM0" 0.371522435897437 "1.80467391304348" 2 0.0947575660558704 70529.88 30125 286196.3 0.0112668273701378
"922" "HU32" 0.353798126951094 "1.17195652173913" 1 0.58502011323681 0 9438 1540482.9 0.00543938544487254
"923" "HU33" 0.5599173553719 "1.32652173913043" 2 0.58502011323681 142244.28 9438 1356885.2 0.00543938544487254
"924" "IS00" 0.246900826446282 "1.26586956521739" 1 0.00038040096982086 70850.06 32196 296399.3 0
"925" "ITC1" 0.484835559611806 "19.9161956521739" 61 0.795818095200157 799226.73 27941 4265591.9 0.0223355171536869
"948" "ITC3" 0.355650312739768 "9.32858695652174" 14 0.795818095200157 326556.9 27941 1574390.5 0.0223355171536869
"957" "ITC4" 0.42596906345858 "20.0754347826087" 61 0.795818095200157 1116682.2 27941 9226627.9 0.0223355171536869
"979" "ITF1" 0.28393351800554 "1.24695652173913" 1 0.795818095200157 35446.71 27941 1277687.6 0.0223355171536869
"980" "ITF3" 0.406961669634913 "18.2994565217391" 68 0.795818095200157 609963.27 27941 5726789 0.0223355171536869
"998" "ITF4" 0.296905238737965 "9.39826086956522" 68 0.795818095200157 1673429.34 27941 4030893.8 0.0223355171536869
"1012" "ITF5" 0.744835164835164 "2.43608695652174" 2 0.795818095200157 35323.99 27941 592342.2 0.0223355171536869
"1014" "ITF6" 0.276393672000079 "9.30576086956522" 14 0.795818095200157 66429.7 27941 1993356.9 0.0223355171536869
"1022" "ITG1" 0.373618611630747 "13.4620652173913" 66 0.795818095200157 1149563.52 27941 4974225.2 0.0223355171536869
"1040" "ITG2" 0.313815191010076 "9.07119565217391" 12 0.795818095200157 412433.84 27941 1634967 0.0223355171536869
"1048" "ITH2" 0.450796096558807 "2.40315217391304" 3 0.795818095200157 105508.38 27941 490991.9 0.0223355171536869
"1050" "ITH3" 0.410406019208965 "16.988152173913" 48 0.795818095200157 728636.88 27941 4641505.2 0.0223355171536869
"1066" "ITH4" 0.284359814003589 "10.5765217391304" 48 0.795818095200157 1293322 27941 1196793.1 0.0223355171536869
"1076" "ITI1" 0.42156770624855 "9.26326086956522" 46 0.795818095200157 1559904.48 27941 3549021.7 0.0223355171536869
"1088" "ITI2" 0.320196938424492 "2.45184782608696" 2 0.795818095200157 70012.78 27941 844167.5 0.0223355171536869
"1090" "ITI4" 0.435171011608167 "24.3152173913043" 74 0.795818095200157 1408532.79 27941 5214042.5 0.0223355171536869
"1116" "LT01" 0.353798126951094 "1.17195652173913" 1 0.184218520915611 35506.12 7618 838763.9 0.00458063497077871
"1117" "LT02" 0.189035243859025 "1.07695652173913" 1 0.184218520915611 0 7618 2518799.5 0.00458063497077871
"1118" "LV00" 0.431290665665666 "2.64847826086957" 2 0.365607131217775 140146.12 7728 2267304.7 0.00964450449610958
"1120" "MT00" 0.231277760337989 "4.96869565217391" 8 1 273513.84 14570 399546.1 0
"1124" "NL11" 0.412726808075646 "2.51847826086957" 2 0.883675925447269 794571.11 36884 571727.5 0.048527223564423
"1126" "NL12" 1.14876033057851 "1.1725" 1 0.883675925447269 35675.97 36884 638849.2 0.048527223564423
"1127" "NL13" 1.71604938271604 "1.11478260869565" 1 0.883675925447269 35643.29 36884 481888 0.048527223564423
"1128" "NL21" 0.277830842958091 "5.82836956521739" 8 0.883675925447269 242738.23 36884 1104889 0.048527223564423
"1133" "NL22" 0.572447936340057 "14.7603260869565" 15 0.883675925447269 627265.4 36884 1963176 0.048527223564423
"1147" "NL23" 1.47222222222222 "1.29945652173913" 2 0.883675925447269 71254.96 36884 357252.3 0.048527223564423
