id	label	x	y	cluster	weight
2308	2308	1.1104	0.2307	5	32
2323	2323	0.6803	0.5901	5	2
2331	2331	0.0361	0.7576	5	1
2342	2342	0.2923	-0.6185	3	1
2343	2343	-0.882	0.0582	2	1
2345	2345	0.6966	-0.4763	3	1
2354	2354	0.8265	-0.5075	3	2
2356	2356	-0.3603	0.5696	2	1
2179	2179	-0.5463	0.5428	2	3
2184	2184	-0.2059	-0.1304	4	22
2186	2186	-0.9132	-0.1512	2	23
2187	2187	-0.6369	-0.3887	2	1
2189	2189	0.8036	-0.5489	3	2
2190	2190	-0.2927	-0.0191	5	1
2192	2192	0.9271	0.4914	5	1
2194	2194	-0.8366	0.079	2	1
2203	2203	0.3196	-0.6358	3	3
2216	2216	0.7633	0.5475	5	1
2222	2222	-0.3747	-0.277	4	1
2226	2226	-0.596	-0.1305	2	1
2235	2235	-0.54	-0.2884	2	1
2246	2246	-0.3214	-0.4238	4	2
2256	2256	-0.5308	-0.283	4	10
2261	2261	0.0069	-0.1375	4	1
2277	2277	0.8546	0.2595	5	3
2278	2278	-0.194	0.8538	1	1
2279	2279	-0.9155	-0.078	2	3
2079	2079	-0.6649	-0.1682	2	19
2110	2110	0.4709	0.6375	5	2
2116	2116	0.3917	-0.5498	3	7
2121	2121	-0.6838	0.4018	2	1
2125	2125	-0.8492	-0.2368	2	1
2127	2127	-0.1805	0.7936	1	6
2135	2135	-0.9826	-0.0908	2	1
2147	2147	-0.5301	0.5559	1	5
2161	2161	0.9768	-0.1932	3	4
2163	2163	0.7072	-0.494	3	2
2174	2174	1.2145	0.2318	5	2
2177	2177	0.6766	0.4208	5	1
1984	1984	-0.4203	-0.3523	2	3
1990	1990	0.7874	0.39	5	5
1995	1995	-0.6566	-0.2112	4	1
2002	2002	0.6506	0.447	5	10
2003	2003	0.5046	-0.2215	3	1
2009	2009	1.188	0.1832	3	12
2022	2022	-0.1944	0.7864	1	24
2024	2024	0.6761	-0.4793	3	1
2026	2026	-0.2814	-0.4597	2	1
2028	2028	0.8562	-0.2769	3	9
2040	2040	-0.3325	-0.3175	4	1
2042	2042	-0.6282	-0.4077	2	3
2044	2044	-0.2085	0.8634	1	1
2051	2051	-0.8779	0.0776	2	1
2060	2060	0.5498	-0.4721	3	1
2063	2063	0.8158	0.4484	5	1
2083	2083	0.3768	0.3258	3	5
2085	2085	-0.1548	-0.3233	4	4
2086	2086	-0.7484	-0.1072	2	1
1903	1903	-1.0055	-0.0369	2	1
1906	1906	0.0705	-0.7131	3	5
1913	1913	-0.9081	-0.153	2	1
1915	1915	-0.8206	-0.0573	2	1
1920	1920	-0.9271	0.0881	2	4
1925	1925	0.8096	-0.5594	3	2
1927	1927	-0.2562	-0.1821	4	5
1928	1928	-0.3923	-0.3763	4	2
1944	1944	-0.7112	-0.342	2	1
1946	1946	0.9637	-0.3003	3	1
1964	1964	0.6844	-0.405	3	2
1975	1975	-0.8935	0.0461	2	2
1978	1978	-0.1808	-0.0142	5	3
1891	1891	0.941	-0.4189	3	451
1897	1897	0.2511	-0.5535	3	14
1786	1786	0.281	-0.522	3	1
1807	1807	-0.908	-0.2152	2	1
1813	1813	-0.2083	0.8914	1	3
1822	1822	-0.6175	0.451	2	1
1830	1830	0.6517	0.442	5	4
1847	1847	0.8059	-0.0059	5	66
1863	1863	-0.6528	0.3659	2	3
1867	1867	1.0098	0.0425	5	1
1870	1870	-0.8744	-0.08	2	1
1686	1686	0.8529	0.5037	5	1
1693	1693	0.8456	0.5378	5	11
1698	1698	0.7843	-0.4107	3	1
1709	1709	0.0891	0.3762	5	6
1716	1716	0.6704	0.4099	3	1
1717	1717	0.6786	-0.2406	3	5
1718	1718	-0.846	0.0835	2	2
1727	1727	0.7923	-0.3917	3	1
1733	1733	1.0269	0.0989	5	19
1738	1738	0.9075	0.3487	3	175
1740	1740	0.2687	-0.027	4	1
1742	1742	-0.6352	-0.3947	2	1
1743	1743	-0.5334	0.5384	1	8
1747	1747	-0.7987	-0.1128	2	1
1749	1749	0.6773	0.418	5	1
1752	1752	-0.4102	0.5898	1	2
1753	1753	0.4381	0.6714	5	2
1780	1780	-0.6637	-0.2123	4	1
1587	1587	-0.9493	-0.1843	2	6
1591	1591	0.2188	0.1713	4	1
1595	1595	-0.8296	0.1741	2	6
1602	1602	-0.7551	-0.032	2	12
1604	1604	-0.7684	-0.1116	2	3
1605	1605	-0.0571	-0.4374	3	3
1612	1612	-0.3679	0.5866	1	2
1616	1616	-0.6018	-0.1627	2	4
1630	1630	0.0397	-0.1822	4	1
1639	1639	0.2123	-0.0354	4	4
1653	1653	-0.2376	0.8273	1	1
1657	1657	-0.495	-0.3787	2	13
1673	1673	0.616	0.1688	5	2
1676	1676	-0.9263	0.0225	2	1
1496	1496	-0.7562	-0.1871	2	1
1499	1499	-0.5675	-0.4168	2	6
1504	1504	0.5735	-0.5575	3	5
1505	1505	0.8738	-0.5127	3	19
1512	1512	-0.2259	0.8554	1	1
1517	1517	0.6785	0.4238	5	2
1518	1518	0.4612	-0.3774	3	22
1520	1520	0.7304	-0.1672	3	4
1537	1537	-0.6678	-0.2254	2	1
1551	1551	-0.9331	-0.1518	2	1
1555	1555	-0.9138	-0.2185	2	1
1559	1559	0.7755	-0.4352	3	9
1563	1563	1.1939	0.2391	5	2
1566	1566	0.6864	-0.5343	3	2
1572	1572	-0.6197	0.4489	2	16
1573	1573	0.8535	-0.3759	3	1
1576	1576	-0.5425	0.532	2	508
1577	1577	0.7961	0.406	5	17
1586	1586	-0.8481	0.024	2	1
1389	1389	0.7891	-0.5266	3	1
1391	1391	-0.4303	0.6534	1	12
1394	1394	-0.3157	0.7345	1	2
1398	1398	-0.9952	-0.1486	2	8
1404	1404	-0.9715	0.0066	2	1
1410	1410	-0.8209	-0.0936	2	1
1412	1412	-0.0005	0.7663	1	6
1413	1413	-0.7398	-0.1843	2	1
1421	1421	-0.3582	-0.3164	4	2
1428	1428	-0.8992	-0.0195	2	12
1429	1429	0.3522	-0.5092	3	3
1431	1431	-0.883	0.177	2	1
1435	1435	0.6381	0.465	5	3
1440	1440	-0.8201	-0.1894	2	3
1447	1447	0.2587	-0.0035	4	8
1455	1455	-0.1368	-0.1931	4	2
1460	1460	0.7842	-0.5527	3	1
1468	1468	-0.8147	-0.1249	2	125
1473	1473	-1.0213	-0.1299	2	1
1490	1490	-0.3736	-0.2714	4	2
1492	1492	-0.7543	-0.0085	2	1
1281	1281	-0.8436	-0.0439	2	1
1284	1284	-0.8514	-0.087	2	82
1285	1285	-0.6623	-0.2843	2	1
1293	1293	-0.8607	-0.2241	2	8
1294	1294	0.1521	-0.6575	3	3
1298	1298	-0.2128	0.851	1	2
1316	1316	0.7834	-0.3986	3	1
1322	1322	-0.6751	-0.2034	2	1
1331	1331	0.5132	0.5299	5	2
1332	1332	0.7734	-0.259	3	509
