id	label	x	y	cluster	weight
2110	2110	0.4709	0.6375	5	16
2113	2113	-0.6895	0.1008	2	15
2115	2115	-0.7318	-0.134	2	1
2121	2121	-0.6838	0.4018	2	2
2123	2123	0.5797	0.5246	5	2
2126	2126	-0.8421	0.0452	4	1
2127	2127	-0.1805	0.7936	1	2
2143	2143	-0.6627	-0.1788	2	1
2153	2153	-0.6885	-0.2031	2	2
2164	2164	0.2673	0.7386	5	2
2168	2168	-0.9292	-0.1773	2	1
2170	2170	0.9335	-0.4263	3	1
2172	2172	0.5783	-0.132	3	1
2177	2177	0.6766	0.4208	5	1
1984	1984	-0.4203	-0.3523	2	7
1988	1988	0.3171	-0.6695	3	1
1990	1990	0.7874	0.39	5	2
1993	1993	-0.5089	-0.3307	2	1
2003	2003	0.5046	-0.2215	3	6
2008	2008	-0.2595	0.7393	1	1
2010	2010	-0.8624	-0.156	2	4
2021	2021	-0.4865	-0.3516	4	1
2022	2022	-0.1944	0.7864	1	3
2036	2036	0.8132	-0.4817	3	1
2047	2047	-0.8717	-0.1484	2	4
2049	2049	-0.8837	-0.1554	2	1
2057	2057	0.819	-0.1808	3	3
2066	2066	0.7603	0.5582	5	2
2083	2083	0.3768	0.3258	3	67
2086	2086	-0.7484	-0.1072	2	188
1903	1903	-1.0055	-0.0369	2	2
1915	1915	-0.8206	-0.0573	2	1
1916	1916	0.9148	-0.4407	3	3
1920	1920	-0.9271	0.0881	2	1
1925	1925	0.8096	-0.5594	3	4
1927	1927	-0.2562	-0.1821	4	2
1928	1928	-0.3923	-0.3763	4	1
1932	1932	0.2158	-0.5402	3	5
1933	1933	-0.6526	0.287	2	2
1940	1940	-0.5062	0.5734	1	3
1944	1944	-0.7112	-0.342	2	2
1950	1950	-0.8273	0.0587	2	3
1952	1952	0.2335	0.5865	5	1
1953	1953	0.4642	0.6682	5	4
1955	1955	-0.2206	0.8956	1	1
1958	1958	0.4781	-0.5801	3	1
1959	1959	-0.4947	0.5266	1	5
1965	1965	-0.5232	0.5507	2	3
1966	1966	0.4074	-0.48	3	2
1972	1972	-0.3435	-0.3117	4	1
1974	1974	0.6074	0.4695	5	1
1975	1975	-0.8935	0.0461	2	1
1978	1978	-0.1808	-0.0142	5	1
1888	1888	-0.8763	0.1684	2	1
1890	1890	0.669	-0.2065	3	11
1891	1891	0.941	-0.4189	3	819
1893	1893	0.1836	-0.7057	3	1
1896	1896	-0.3684	0.597	1	1
1898	1898	-0.8408	-0.2089	2	1
1783	1783	-0.5695	-0.2549	4	1
1786	1786	0.281	-0.522	3	1
1789	1789	0.2349	-0.4207	3	1
1790	1790	-0.6988	0.3274	2	1
1793	1793	-0.719	0.3841	2	1
1799	1799	0.6608	0.4163	5	2
1801	1801	0.7603	-0.458	3	1
1802	1802	0.8411	0.5429	5	9
1816	1816	-0.751	-0.2175	2	1
1817	1817	-0.4415	0.6488	1	3
1820	1820	-0.653	-0.2553	2	1
1822	1822	-0.6175	0.451	2	2
1826	1826	-0.8134	0.1809	2	2
1827	1827	-0.7779	-0.2092	2	59
1835	1835	-0.7666	-0.2353	2	1
1839	1839	-0.9142	0.0696	2	389
1847	1847	0.8059	-0.0059	5	1
1852	1852	0.8287	0.2768	5	2
1854	1854	-0.1411	0.7986	1	6
1856	1856	-0.8242	-0.2451	2	64
1694	1694	0.7426	0.0231	3	1
1707	1707	0.7875	-0.4343	3	1
1710	1710	0.7059	-0.5599	3	1
1719	1719	0.6587	-0.4646	3	1
1721	1721	0.8404	0.5421	5	1
1722	1722	0.5797	-0.1253	3	1
1728	1728	-0.961	-0.1736	2	3
1730	1730	0.3195	-0.2241	3	2
1731	1731	-0.9	-0.2228	2	1
1733	1733	1.0269	0.0989	5	9
1735	1735	-0.3858	-0.3091	4	22
1738	1738	0.9075	0.3487	3	22
1740	1740	0.2687	-0.027	4	1
1742	1742	-0.6352	-0.3947	2	1
1756	1756	0.2035	-0.5255	3	1
1757	1757	0.684	-0.2539	3	1
1764	1764	-0.4119	0.6369	1	1
1767	1767	1.062	-0.3366	3	1
1774	1774	0.532	-0.5902	3	1
1775	1775	0.0615	0.7514	1	5
1776	1776	0.7426	-0.1692	3	2
1778	1778	-0.7217	-0.2644	2	1
1588	1588	-0.742	-0.26	2	3
1590	1590	-0.3389	0.6767	1	1
1593	1593	-0.2644	-0.2013	4	3
1594	1594	0.6641	0.435	5	1
1596	1596	0.2304	0.6853	5	1
1597	1597	-0.8326	-0.1651	2	1
1601	1601	-0.251	0.3759	4	3
1602	1602	-0.7551	-0.032	2	1
1604	1604	-0.7684	-0.1116	2	1
1605	1605	-0.0571	-0.4374	3	28
1612	1612	-0.3679	0.5866	1	4
1614	1614	0.5131	0.3764	3	1
1617	1617	-0.1233	0.7639	1	2
1621	1621	-0.8957	-0.1532	2	3
1627	1627	0.6242	0.6489	5	3
1628	1628	0.4923	-0.323	3	1
1630	1630	0.0397	-0.1822	4	1
1631	1631	-0.2143	0.8835	1	1
1632	1632	-0.4645	0.1353	5	1
1640	1640	0.7076	0.5937	5	10
1641	1641	-0.5621	-0.2839	2	1
1642	1642	0.6898	-0.2597	3	3
1656	1656	0.3262	0.2111	4	46
1662	1662	0.9366	-0.4647	3	3
1667	1667	-0.8055	-0.137	2	1
1669	1669	0.4929	-0.5359	3	1
1670	1670	0.1075	0.7596	5	3
1674	1674	-0.7599	-0.304	2	1
1689	1689	-0.8595	-0.1304	2	1
1481	1481	0.2982	-0.4434	3	1
1494	1494	0.1032	-0.3018	4	2
1499	1499	-0.5675	-0.4168	2	2
1507	1507	-0.399	0.5519	2	1
1509	1509	0.8616	-0.1331	3	4
1520	1520	0.7304	-0.1672	3	1
1521	1521	-0.9024	-0.1454	2	1
1528	1528	-0.8727	0.1729	2	1
1529	1529	0.0228	-0.7188	3	3
1537	1537	-0.6678	-0.2254	2	2
1550	1550	0.9309	0.4873	5	1
