id	label	x	y	cluster	weight
1838	1838	0.6604	0.4238	5	1
1843	1843	0.6193	0.4759	3	3
1847	1847	0.8059	-0.0059	5	100
1850	1850	0.0212	-0.7222	3	2
1854	1854	-0.1411	0.7986	1	54
1865	1865	0.7732	0.0848	5	4
1867	1867	1.0098	0.0425	5	1
1872	1872	0.6857	-0.1971	3	1
1694	1694	0.7426	0.0231	3	1
1703	1703	0.0895	-0.7147	3	2
1709	1709	0.0891	0.3762	5	14
1711	1711	0.2678	0.1649	4	1
1723	1723	-0.877	-0.1391	2	2
1728	1728	-0.961	-0.1736	2	2
1730	1730	0.3195	-0.2241	3	1
1731	1731	-0.9	-0.2228	2	1
1738	1738	0.9075	0.3487	3	10
1740	1740	0.2687	-0.027	4	3
1743	1743	-0.5334	0.5384	1	28
1747	1747	-0.7987	-0.1128	2	3
1757	1757	0.684	-0.2539	3	1
1760	1760	-0.5979	-0.1145	2	1
1764	1764	-0.4119	0.6369	1	1
1775	1775	0.0615	0.7514	1	9
1776	1776	0.7426	-0.1692	3	1
1777	1777	1.1915	0.2362	5	1
1778	1778	-0.7217	-0.2644	2	3
1782	1782	-0.9369	-0.0078	2	1
1587	1587	-0.9493	-0.1843	2	2
1593	1593	-0.2644	-0.2013	4	2
1595	1595	-0.8296	0.1741	2	2
1596	1596	0.2304	0.6853	5	1
1597	1597	-0.8326	-0.1651	2	2
1604	1604	-0.7684	-0.1116	2	11
1605	1605	-0.0571	-0.4374	3	9
1608	1608	0.4787	0.584	5	1
1609	1609	-0.7587	-0.2137	2	1
1616	1616	-0.6018	-0.1627	2	2
1617	1617	-0.1233	0.7639	1	2
1626	1626	0.6545	0.4127	5	7
1633	1633	0.8873	0.3867	5	1
1635	1635	-0.9222	0.028	2	1
1636	1636	0.5042	-0.4932	3	1
1642	1642	0.6898	-0.2597	3	1
1643	1643	0.658	0.4395	5	2
1652	1652	0.8722	-0.2919	5	2
1656	1656	0.3262	0.2111	4	4
1675	1675	-0.3555	0.683	1	2
1689	1689	-0.8595	-0.1304	2	1
1486	1486	0.6153	-0.5615	3	1
1494	1494	0.1032	-0.3018	4	1
1501	1501	-0.8514	-0.1903	2	1
1519	1519	-0.9387	0.084	2	3
