id	label	description	x	y	cluster	weight
680	680	"<table><tr><td>Micro-level field;</td><td>680</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of turbomachinery-transactions of the asme; proceedings of the institution of mechanical engineers part a-journal of power and energy; journal of fluids engineering-transactions of the asme; journal of thermal science; journal of engineering for gas turbines and power-transactions of the asme</td></tr><tr><td>Terms;</td><td>centrifugal compressor; tip leakage flow; tip clearance; impeller; surge</td></tr></table>"	0.7662	-0.1156	3	5
716	716	"<table><tr><td>Micro-level field;</td><td>716</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>blood; platelets; journal of thrombosis and haemostasis; british journal of haematology; thrombosis and haemostasis</td></tr><tr><td>Terms;</td><td>immune thrombocytopenia; thrombospondin; idiopathic thrombocytopenic purpura; eltrombopag; itp</td></tr></table>"	-0.8878	-0.1377	2	5
611	611	"<table><tr><td>Micro-level field;</td><td>611</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>experimental gerontology; aging cell; plos one; journals of gerontology series a-biological sciences and medical sciences; mechanisms of ageing and development</td></tr><tr><td>Terms;</td><td>sirtuin; caloric restriction; drosophila melanogaster; longevity</td></tr></table>"	-0.775	-0.2092	2	5
61	61	"<table><tr><td>Micro-level field;</td><td>61</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>multiple sclerosis journal; neurology; multiple sclerosis and related disorders; journal of neurology; journal of neuroimmunology</td></tr><tr><td>Terms;</td><td>multiple sclerosis; neuromyelitis optica; interferon beta; fatigue; effect</td></tr></table>"	-0.8196	-0.0734	2	5
74	74	"<table><tr><td>Micro-level field;</td><td>74</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>vision research; journal of vision; journal of neuroscience; perception; journal of neurophysiology</td></tr><tr><td>Terms;</td><td>binocular rivalry; lateral geniculate nucleus; contrast sensitivity; primary visual cortex; color constancy</td></tr></table>"	-0.3464	0.5432	2	5
173	173	"<table><tr><td>Micro-level field;</td><td>173</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of virology; plos one; vaccine; avian diseases; emerging infectious diseases</td></tr><tr><td>Terms;</td><td>avian influenza virus; chicken; hemagglutinin; h5n1; wild bird</td></tr></table>"	-0.6551	-0.206	2	5
290	290	"<table><tr><td>Micro-level field;</td><td>290</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of clinical endocrinology & metabolism; growth hormone & igf research; endocrinology; european journal of endocrinology; clinical endocrinology</td></tr><tr><td>Terms;</td><td>growth factor binding protein; igfbp; insulin; growth factor; growth hormone treatment</td></tr></table>"	-0.8467	-0.1435	2	5
485	485	"<table><tr><td>Micro-level field;</td><td>485</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>bone; journal of bone and mineral research; journal of orthopaedic research; biomaterials; journal of cellular biochemistry</td></tr><tr><td>Terms;</td><td>fracture healing; cleidocranial dysplasia; endochondral ossification; growth plate; chondrogenesis</td></tr></table>"	-0.8451	-0.1136	2	5
451	451	"<table><tr><td>Micro-level field;</td><td>451</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; ieee international joint conference on neural networks (ijcnn); neurocomputing; ieee transactions on neural networks; neural networks</td></tr><tr><td>Terms;</td><td>chaotic neural network; associative memory; rbf network; wavelet network; radial basis function network</td></tr></table>"	0.7133	0.3782	5	5
570	570	"<table><tr><td>Micro-level field;</td><td>570</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>movement disorders; parkinsonism & related disorders; plos one; journal of biological chemistry; neuroscience letters</td></tr><tr><td>Terms;</td><td>alpha synuclein; lrrk2; parkin; leucine rich repeat kinase; corticobasal degeneration</td></tr></table>"	-0.7632	-0.1636	2	5
498	498	"<table><tr><td>Micro-level field;</td><td>498</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>development; developmental biology; plos one; genetics; proceedings of the national academy of sciences of the united states of america</td></tr><tr><td>Terms;</td><td>drosophila melanogaster; cell competition; dpp; drosophila; oogenesis</td></tr></table>"	-0.7893	-0.2081	2	5
377	377	"<table><tr><td>Micro-level field;</td><td>377</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>marine ecology progress series; journal of applied phycology; journal of experimental marine biology and ecology; marine biology; journal of phycology</td></tr><tr><td>Terms;</td><td>rhodophyta; phaeophyceae; gigartinales; ceramiales; rhodomelaceae</td></tr></table>"	-0.1813	-0.1583	4	4
419	419	"<table><tr><td>Micro-level field;</td><td>419</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee industrial electronics society; ieee transactions on industrial electronics; ieee transactions on industry applications; international conference on electrical machines and systems icems; ieee transactions on power electronics</td></tr><tr><td>Terms;</td><td>induction motor drive; sensorless vector control; direct torque control; motor drife; dtc</td></tr></table>"	0.8578	0.2202	5	4
400	400	"<table><tr><td>Micro-level field;</td><td>400</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>endocrinology; international journal of obesity; american journal of physiology-regulatory integrative and comparative physiology; physiology & behavior; diabetes</td></tr><tr><td>Terms;</td><td>melanocortin; leptin receptor; serum leptin level; alpha melanocyte stimulating hormone; serum leptin concentration</td></tr></table>"	-0.7941	-0.0741	2	4
163	163	"<table><tr><td>Micro-level field;</td><td>163</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>inorganic chemistry; dalton transactions; polyhedron; inorganica chimica acta; acta crystallographica section e-crystallographic communications</td></tr><tr><td>Terms;</td><td>single molecule magnet; slow magnetic relaxation; magnetic anisotropy; magnetization; magnet</td></tr></table>"	0.3277	-0.6559	3	4
156	156	"<table><tr><td>Micro-level field;</td><td>156</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>fluid phase equilibria; journal of chemical and engineering data; journal of chemical thermodynamics; journal of chemical physics; journal of molecular liquids</td></tr><tr><td>Terms;</td><td>excess molar volume; binary liquid mixture; alkanol; excess enthalpy; state</td></tr></table>"	0.4911	-0.4494	3	4
158	158	"<table><tr><td>Micro-level field;</td><td>158</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>lung cancer; journal of thoracic oncology; clinical cancer research; journal of clinical oncology; clinical lung cancer</td></tr><tr><td>Terms;</td><td>epidermal growth factor receptor; gefitinib; egfr; crizotinib; resistance</td></tr></table>"	-0.902	-0.2036	2	4
150	150	"<table><tr><td>Micro-level field;</td><td>150</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of lipid research; atherosclerosis; arteriosclerosis thrombosis and vascular biology; journal of biological chemistry; plos one</td></tr><tr><td>Terms;</td><td>lox; apolipoprotein e; cetp; vitamin e; abca1</td></tr></table>"	-0.7975	-0.1819	2	4
101	101	"<table><tr><td>Micro-level field;</td><td>101</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>annals of the rheumatic diseases; journal of rheumatology; rheumatology; arthritis & rheumatism-arthritis care & research; arthritis research & therapy</td></tr><tr><td>Terms;</td><td>early rheumatoid arthritis; collagen; synoviocyte; peptide antibody; rat</td></tr></table>"	-0.8863	-0.1494	2	4
94	94	"<table><tr><td>Micro-level field;</td><td>94</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>diabetes care; diabetes technology & therapeutics; diabetic medicine; diabetes obesity & metabolism; diabetes research and clinical practice</td></tr><tr><td>Terms;</td><td>insulin glargine; biphasic insulin aspart; continuous subcutaneous insulin infusion; insulin pump therapy; insulin detemir</td></tr></table>"	-0.806	-0.0075	2	4
781	781	"<table><tr><td>Micro-level field;</td><td>781</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>developmental biology; development; developmental dynamics; mechanisms of development; international journal of developmental biology</td></tr><tr><td>Terms;</td><td>nodal; ascidian; sea; sea urchin embryo; ciona intestinali</td></tr></table>"	-0.8228	-0.1598	2	4
646	646	"<table><tr><td>Micro-level field;</td><td>646</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of immunology; plos one; journal of biological chemistry; fish & shellfish immunology; infection and immunity</td></tr><tr><td>Terms;</td><td>toll; tlr4; cpg oligodeoxynucleotide; cpg; cd14</td></tr></table>"	-0.7837	-0.2037	2	4
717	717	"<table><tr><td>Micro-level field;</td><td>717</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>composite structures; materials & design; materials science and engineering a-structural materials properties microstructure and processing; composites part b-engineering; journal of sandwich structures & materials</td></tr><tr><td>Terms;</td><td>ratio; fabrication; mechanical property; compressive property; negative poisson</td></tr></table>"	0.7675	-0.2625	3	4
734	734	"<table><tr><td>Micro-level field;</td><td>734</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>biological trace element research; journal of trace elements in medicine and biology; indian journal of animal sciences; plos one; journal of animal science</td></tr><tr><td>Terms;</td><td>selenium; selenium nanoparticle; selenium supplementation; selenium deficiency; china</td></tr></table>"	-0.5142	-0.2721	2	4
739	739	"<table><tr><td>Micro-level field;</td><td>739</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>chronobiology international; journal of biological rhythms; plos one; proceedings of the national academy of sciences of the united states of america; biological rhythm research</td></tr><tr><td>Terms;</td><td>drosophila; circadian clock; suprachiasmatic nucleus; clock; shift work</td></tr></table>"	-0.7227	-0.0797	2	4
740	740	"<table><tr><td>Micro-level field;</td><td>740</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>nucleic acids research; journal of biological chemistry; proceedings of the national academy of sciences of the united states of america; journal of molecular biology; biochemistry</td></tr><tr><td>Terms;</td><td>genetic code; synthetase; codon usage; aminoacyl trna synthetase; translation termination</td></tr></table>"	-0.5509	-0.2892	2	4
670	670	"<table><tr><td>Micro-level field;</td><td>670</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on dielectrics and electrical insulation; conference on electrical insulation and dielectric phenomena annual report; ieee electrical insulation magazine; ieee international conference on solid dielectrics-icsd; international conference on high voltage engineering and application</td></tr><tr><td>Terms;</td><td>polyethylene; xlpe; space charge; power cable; sf6</td></tr></table>"	0.7848	-0.1954	5	4
657	657	"<table><tr><td>Micro-level field;</td><td>657</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>carbohydrate polymers; international journal of biological macromolecules; journal of applied polymer science; biomacromolecules; materials science & engineering c-materials for biological applications</td></tr><tr><td>Terms;</td><td>chitosan nanoparticle; chitosan; chitosan membrane; deacetylation; chitosan oligosaccharide</td></tr></table>"	-0.0896	-0.4408	3	4
931	931	"<table><tr><td>Micro-level field;</td><td>931</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on smart grid; energies; ieee power and energy society general meeting pesgm; applied energy; ieee pes innovative smart grid technologies conference europe</td></tr><tr><td>Terms;</td><td>residential demand response; home energy management system; electric spring; smart home; direct load control</td></tr></table>"	0.7471	0.3126	5	4
925	925	"<table><tr><td>Micro-level field;</td><td>925</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; oncotarget; cancer research; oncology letters; cancer letters</td></tr><tr><td>Terms;</td><td>cd133; cancer stem cell; aldehyde dehydrogenase; salinomycin; cd24</td></tr></table>"	-0.8705	-0.2115	2	4
1071	1071	"<table><tr><td>Micro-level field;</td><td>1071</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>carbohydrate polymers; food hydrocolloids; international journal of biological macromolecules; journal of applied polymer science; lwt-food science and technology</td></tr><tr><td>Terms;</td><td>edible film; chitosan film; shelf life; zein; cassava starch</td></tr></table>"	0.0716	-0.4659	3	4
1217	1217	"<table><tr><td>Micro-level field;</td><td>1217</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; bioorganic & medicinal chemistry letters; journal of medicinal chemistry; plos one; clinical cancer research</td></tr><tr><td>Terms;</td><td>histone deacetylase; hdac; valproic acid; suberoylanilide hydroxamic acid; vorinostat</td></tr></table>"	-0.8289	-0.2306	2	4
1318	1318	"<table><tr><td>Micro-level field;</td><td>1318</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of experimental biology; aiaa journal; journal of fluid mechanics; bioinspiration & biomimetics; journal of fluids and structures</td></tr><tr><td>Terms;</td><td>fish; insect; robotic fish; foil; flapping wing</td></tr></table>"	0.7443	-0.0806	3	4
1405	1405	"<table><tr><td>Micro-level field;</td><td>1405</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>synthetic communications; tetrahedron letters; indian journal of chemistry section b-organic chemistry including medicinal chemistry; phosphorus sulfur and silicon and the related elements; journal of chemical research</td></tr><tr><td>Terms;</td><td>acylal; tetrahydropyranylation; knoevenagel condensation; oxidative deprotection; acetylation</td></tr></table>"	0.0361	-0.7164	3	4
1419	1419	"<table><tr><td>Micro-level field;</td><td>1419</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>nucleic acids research; rna; biochemistry; journal of molecular biology; proceedings of the national academy of sciences of the united states of america</td></tr><tr><td>Terms;</td><td>rna secondary structure prediction; riboswitch; group ii intron; hammerhead ribozyme; intein</td></tr></table>"	-0.5079	-0.3064	2	4
1420	1420	"<table><tr><td>Micro-level field;</td><td>1420</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>sar and qsar in environmental research; journal of chemical information and computer sciences; chemosphere; journal of chemical information and modeling; qsar & combinatorial science</td></tr><tr><td>Terms;</td><td>comfa; flash point; toxicity; tetrahymena; organic chemical</td></tr></table>"	-0.2015	-0.355	3	4
1554	1554	"<table><tr><td>Micro-level field;</td><td>1554</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>solar energy; international journal of hydrogen energy; aip conference proceedings; energy procedia; journal of solar energy engineering-transactions of the asme</td></tr><tr><td>Terms;</td><td>hydrogen production; parabolic trough solar collector; hydrogen; co2; methane</td></tr></table>"	0.6806	-0.259	3	4
1056	1056	"<table><tr><td>Micro-level field;</td><td>1056</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; oncogene; journal of virology; proceedings of the national academy of sciences of the united states of america; cancer research</td></tr><tr><td>Terms;</td><td>farnesyltransferase; epac; avian leukosis virus subgroup j; rap1; palmitoylation</td></tr></table>"	-0.8376	-0.2323	2	4
1023	1023	"<table><tr><td>Micro-level field;</td><td>1023</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee engineering in medicine and biology society conference proceedings; journal of neural engineering; journal of neuroscience methods; proceedings of annual international conference of the ieee engineering in medicine and biology society; international ieee embs conference on neural engineering</td></tr><tr><td>Terms;</td><td>retinal prosthesis; microelectrode array; fabrication; neural interface; electrode</td></tr></table>"	0.1172	0.0319	2	4
1231	1231	"<table><tr><td>Micro-level field;</td><td>1231</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of applied polymer science; polymer; progress in organic coatings; european polymer journal; macromolecules</td></tr><tr><td>Terms;</td><td>shape memory polymer; urethane urea; 4d printing; waterborne polyurethane; hard segment</td></tr></table>"	0.433	-0.5176	3	4
2957	2957	"<table><tr><td>Micro-level field;</td><td>2957</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; plos one; biochemical and biophysical research communications; oncotarget; oncogene</td></tr><tr><td>Terms;</td><td>protein phosphatase; pp2a; cantharidin; coleoptera; regulatory subunit</td></tr></table>"	-0.8234	-0.2617	2	4
3015	3015	"<table><tr><td>Micro-level field;</td><td>3015</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; american journal of physiology-cell physiology; american journal of physiology-gastrointestinal and liver physiology; american journal of physiology-renal physiology; plos one</td></tr><tr><td>Terms;</td><td>ezrin; moesin; congenital chloride diarrhea; erm protein; nherf</td></tr></table>"	-0.8251	-0.209	2	4
3257	3257	"<table><tr><td>Micro-level field;</td><td>3257</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>transgenic research; molecular reproduction and development; poultry science; theriogenology; plos one</td></tr><tr><td>Terms;</td><td>gene transfer; transgenic chicken; milk; chicken primordial germ cell; mammary gland</td></tr></table>"	-0.7146	-0.2332	4	4
2190	2190	"<table><tr><td>Micro-level field;</td><td>2190</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; bioinformatics; plos one; bmc bioinformatics; bmc systems biology</td></tr><tr><td>Terms;</td><td>boolean network; controllability; gene regulatory network inference; attractor; observability</td></tr></table>"	-0.2927	-0.0191	5	4
2077	2077	"<table><tr><td>Micro-level field;</td><td>2077</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; biochemical and biophysical research communications; plos one; american journal of physiology-endocrinology and metabolism; diabetes</td></tr><tr><td>Terms;</td><td>peutz jeghers syndrome; lkb1; amp activated protein kinase; amp; cronkhite canada syndrome</td></tr></table>"	-0.8053	-0.2072	2	4
2311	2311	"<table><tr><td>Micro-level field;</td><td>2311</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>plos one; scientific reports; analytical biochemistry; biotechniques; bmc molecular biology</td></tr><tr><td>Terms;</td><td>reference gene; selection; gene expression study; glyceraldehyde; phosphate dehydrogenase</td></tr></table>"	-0.6293	-0.2376	2	4
2069	2069	"<table><tr><td>Micro-level field;</td><td>2069</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>applied acoustics; journal of the acoustical society of america; noise control engineering journal; acta acustica united with acustica; journal of sound and vibration</td></tr><tr><td>Terms;</td><td>annoyance; road traffic noise; environmental noise; aircraft noise; city</td></tr></table>"	0.1149	0.3514	3	4
1871	1871	"<table><tr><td>Micro-level field;</td><td>1871</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>ieee engineering in medicine and biology society conference proceedings; physica a-statistical mechanics and its applications; entropy; lecture notes in computer science; chaos</td></tr><tr><td>Terms;</td><td>epileptic seizure detection; recurrence quantification analysis; recurrence plot; seizure prediction; permutation entropy</td></tr></table>"	0.2985	0.3957	5	4
1900	1900	"<table><tr><td>Micro-level field;</td><td>1900</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; journal of biological chemistry; annals of the new york academy of sciences; scientific reports; international journal of molecular sciences</td></tr><tr><td>Terms;</td><td>claudin; expression; tight junction; blood brain barrier; role</td></tr></table>"	-0.8267	-0.1744	2	4
1785	1785	"<table><tr><td>Micro-level field;</td><td>1785</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>american journal of physiology-renal physiology; journal of biological chemistry; american journal of physiology-cell physiology; journal of the american society of nephrology; american journal of physiology-lung cellular and molecular physiology</td></tr><tr><td>Terms;</td><td>acid sensing ion channel; epithelial sodium channel; gitelman syndrome; enac; sgk1</td></tr></table>"	-0.7992	-0.1237	2	4
1836	1836	"<table><tr><td>Micro-level field;</td><td>1836</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>free radical biology and medicine; journal of biological chemistry; oxidative medicine and cellular longevity; plos one; biochemical and biophysical research communications</td></tr><tr><td>Terms;</td><td>nrf2; sulforaphane; keap1; nrf2 activation; nuclear factor erythroid</td></tr></table>"	-0.7451	-0.2737	2	4
1827	1827	"<table><tr><td>Micro-level field;</td><td>1827</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; journal of biological chemistry; scientific reports; journal of cell biology; biochemical and biophysical research communications</td></tr><tr><td>Terms;</td><td>mitophagy; mitochondrial fission; mitofusin; parkin; pink1</td></tr></table>"	-0.7779	-0.2092	2	4
1527	1527	"<table><tr><td>Micro-level field;</td><td>1527</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; oncotarget; cancer research; oncogene; oncology reports</td></tr><tr><td>Terms;</td><td>snail; twist; slug; fibroblast; mesenchymal transition</td></tr></table>"	-0.8731	-0.2101	2	4
1754	1754	"<table><tr><td>Micro-level field;</td><td>1754</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of investigative dermatology; british journal of dermatology; plos one; journal of biological chemistry; journal of cell science</td></tr><tr><td>Terms;</td><td>keratin; alexander disease; cyfra; pachyonychia congenita; intermediate filament</td></tr></table>"	-0.8389	-0.1968	2	4
1747	1747	"<table><tr><td>Micro-level field;</td><td>1747</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>cerebral cortex; journal of neuroscience; development; neuron; epilepsia</td></tr><tr><td>Terms;</td><td>reelin; neuronal migration; filamin; lissencephaly; periventricular nodular heterotopia</td></tr></table>"	-0.7987	-0.1128	2	4
1499	1499	"<table><tr><td>Micro-level field;</td><td>1499</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>bioorganic & medicinal chemistry letters; european journal of medicinal chemistry; bioorganic & medicinal chemistry; nucleic acids research; journal of medicinal chemistry</td></tr><tr><td>Terms;</td><td>topoisomerase; camptothecin; dna gyrase; tyrosyl dna phosphodiesterase; antibacterial activity</td></tr></table>"	-0.5675	-0.4168	2	3
1501	1501	"<table><tr><td>Micro-level field;</td><td>1501</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of immunology; blood; journal of biological chemistry; journal of leukocyte biology; biophysical journal</td></tr><tr><td>Terms;</td><td>p selectin; icam; intercellular adhesion molecule; p selectin glycoprotein ligand; lfa</td></tr></table>"	-0.8514	-0.1903	2	3
2029	2029	"<table><tr><td>Micro-level field;</td><td>2029</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of virology; virology; journal of general virology; plos one; virus research</td></tr><tr><td>Terms;</td><td>distemper virus; subacute sclerosing panencephalitis; nipah virus; peste des petits ruminant; human parainfluenza virus type</td></tr></table>"	-0.6574	-0.2061	2	3
1798	1798	"<table><tr><td>Micro-level field;</td><td>1798</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>american journal of medical genetics part a; human molecular genetics; plos one; journal of clinical endocrinology & metabolism; european journal of human genetics</td></tr><tr><td>Terms;</td><td>prader willi syndrome; angelman syndrome; beckwith wiedemann syndrome; silver russell syndrome; sotos syndrome</td></tr></table>"	-0.8487	-0.1468	2	3
1705	1705	"<table><tr><td>Micro-level field;</td><td>1705</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of the american leather chemists association; journal of the society of leather technologists and chemists; international journal of biological macromolecules; food hydrocolloids; journal of cleaner production</td></tr><tr><td>Terms;</td><td>collagen; effect; characterization; gelatin; skin</td></tr></table>"	-0.2167	-0.4129	3	3
1768	1768	"<table><tr><td>Micro-level field;</td><td>1768</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of the american chemical society; inorganic chemistry; journal of biological chemistry; biochemistry; angewandte chemie-international edition</td></tr><tr><td>Terms;</td><td>friedreich; ammonia; ataxia; ammonia synthesis; nitrogenase</td></tr></table>"	0.1421	-0.6029	3	3
1773	1773	"<table><tr><td>Micro-level field;</td><td>1773</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>magnetic resonance in medicine; nmr in biomedicine; journal of magnetic resonance imaging; magnetic resonance imaging; journal of magnetic resonance</td></tr><tr><td>Terms;</td><td>proton magnetic resonance spectroscopy; schizophrenia; gaba; mr spectroscopy; n acetylaspartate</td></tr></table>"	-0.7472	-0.0051	2	3
1941	1941	"<table><tr><td>Micro-level field;</td><td>1941</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plant physiology; journal of experimental botany; frontiers in plant science; planta; plant journal</td></tr><tr><td>Terms;</td><td>fructose; bisphosphatase; adp glucose pyrophosphorylase; pyruvate kinase deficiency; sucrose transporter</td></tr></table>"	-0.3619	-0.3198	4	3
1967	1967	"<table><tr><td>Micro-level field;</td><td>1967</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; metallomics; biochemistry; biometals; journal of trace elements in medicine and biology</td></tr><tr><td>Terms;</td><td>wilson; wilson disease; menkes disease; atp7b; copper homeostasis</td></tr></table>"	-0.5953	-0.2917	2	3
2165	2165	"<table><tr><td>Micro-level field;</td><td>2165</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>pediatric blood & cancer; journal of clinical oncology; journal of pediatric hematology oncology; international journal of radiation oncology biology physics; american journal of surgical pathology</td></tr><tr><td>Terms;</td><td>rhabdomyosarcoma; desmoplastic small round cell tumor; primitive neuroectodermal tumor; ewing sarcoma; ewing</td></tr></table>"	-0.9972	-0.1797	2	3
2015	2015	"<table><tr><td>Micro-level field;</td><td>2015</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>nucleic acids research; rna; journal of biological chemistry; rna biology; plos one</td></tr><tr><td>Terms;</td><td>familial dysautonomia; methyladenosine; rna modification; trna; nucleoside</td></tr></table>"	-0.7781	-0.2606	2	3
2265	2265	"<table><tr><td>Micro-level field;</td><td>2265</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; plos one; clinical cancer research; oncogene; cancer research</td></tr><tr><td>Terms;</td><td>hepatocyte growth factor; c met; hgf; synthesis; patient</td></tr></table>"	-0.901	-0.2075	2	3
