id	label	x	y	cluster	weight
448	448	1.2403	-0.259	3	4
467	467	0.9187	-0.4214	3	1
487	487	-0.6231	-0.2532	2	1
495	495	0.7284	0.5947	5	1
496	496	-0.8681	-0.0769	2	1
316	316	-0.2638	-0.1911	4	1
319	319	0.1779	0.5059	1	1
323	323	-0.7463	-0.2043	2	1
335	335	0.6104	0.4947	5	1
337	337	0.9604	-0.3448	3	20
340	340	0.6581	-0.2788	3	10
342	342	-0.6312	-0.0225	2	1
376	376	-0.2536	0.8772	1	11
381	381	1.2542	-0.2651	3	4
383	383	-0.9544	-0.1399	2	1
390	390	-0.7406	0.143	2	1
393	393	0.7885	-0.395	3	3
202	202	0.7781	0.3597	5	1
204	204	0.2993	0.0291	4	1
209	209	-0.8857	-0.2112	2	1
211	211	-0.3947	0.5572	2	1
222	222	-0.3577	-0.3257	4	1
224	224	-0.6035	0.459	2	1
234	234	-0.126	0.8143	1	1
241	241	-0.8916	-0.2225	2	1
256	256	0.8579	0.2214	5	5
274	274	0.871	-0.5339	3	1
275	275	-0.6691	0.2906	2	1
278	278	0.2727	-0.5024	3	4
286	286	-0.1035	-0.4081	3	1
290	290	-0.8467	-0.1435	2	1
293	293	-0.7456	-0.2255	2	1
299	299	0.9618	-0.3556	3	3
117	117	0.3143	0.0128	4	2
124	124	-0.8384	-0.1012	2	1
132	132	0.7809	-0.2832	3	2
158	158	-0.902	-0.2036	2	1
167	167	-0.5262	0.502	2	1
181	181	-0.9211	-0.1799	2	1
182	182	-0.5004	-0.2689	4	1
2	2	0.0174	-0.7186	3	1
3	3	-0.7155	-0.2076	2	1
15	15	1.2375	-0.2718	3	1
20	20	0.875	-0.4801	3	1
32	32	0.0536	0.7325	1	1
45	45	-0.6529	-0.2548	2	1
62	62	-0.8353	-0.0647	2	1
63	63	-0.487	-0.2136	4	1
80	80	-0.5564	0.4388	2	2
82	82	-0.5019	-0.3044	2	1
94	94	-0.806	-0.0075	2	2
