id	label	x	y	cluster	weight
730	730	0.5705	-0.5564	3	3
731	731	-0.5405	-0.3357	2	1
741	741	0.5241	-0.5319	3	1
751	751	-0.2497	-0.1299	4	1
754	754	-0.5577	0.5212	2	1
763	763	0.7188	-0.4675	3	2
795	795	0.3451	-0.3831	3	2
598	598	-0.9469	-0.1583	2	2
605	605	-0.7503	-0.157	2	1
610	610	-0.6265	-0.2605	2	8
620	620	-0.0573	-0.3423	4	1
627	627	0.0105	-0.1601	4	15
628	628	-0.2431	-0.1511	4	2
630	630	0.7955	-0.4769	3	4
631	631	-0.7159	-0.1297	2	2
633	633	0.6005	0.5827	5	1
635	635	-0.9001	-0.0655	2	4
639	639	-0.7239	-0.0806	2	2
645	645	-0.3061	-0.3002	4	14
657	657	-0.0896	-0.4408	3	1
658	658	0.2694	-0.6502	3	6
662	662	1.0247	-0.3337	3	1
675	675	-0.7623	-0.2616	2	1
679	679	0.7664	0.2449	3	1
686	686	-0.5585	-0.1958	4	2
687	687	-0.6236	-0.2063	2	1
509	509	0.7585	0.585	5	2
515	515	-0.6564	-0.186	2	7
516	516	-0.9035	-0.0007	2	11
521	521	0.6358	0.4237	5	3
529	529	0.8223	0.4484	5	7
530	530	-0.0564	-0.2429	4	1
531	531	-0.7742	0.0613	2	1
532	532	-0.7915	-0.1126	2	1
537	537	0.5832	0.4842	5	2
544	544	-0.326	-0.182	4	1
547	547	0.6423	0.4007	5	2
552	552	0.5866	0.5177	5	2
555	555	-0.2716	-0.451	3	3
560	560	-0.616	0.3357	2	1
568	568	-0.7463	0.2464	2	1
575	575	-0.4471	-0.4218	3	3
582	582	0.2378	0.6275	1	3
594	594	-0.5693	0.4919	2	6
404	404	-0.7754	-0.1472	2	1
426	426	0.885	-0.514	3	1
427	427	0.5801	0.5393	5	9
430	430	-0.8893	0.0712	2	2
435	435	-0.7371	-0.2034	2	6
436	436	0.6551	-0.1268	3	1
439	439	-0.8314	-0.2077	2	27
447	447	-0.5576	-0.239	4	4
450	450	0.3581	-0.5266	3	11
462	462	0.3269	-0.0741	4	4
466	466	0.2601	-0.6425	3	2
471	471	0.6997	0.4111	5	24
472	472	-0.2553	-0.1632	4	1
476	476	-0.1287	0.6261	1	1
477	477	0.1311	0.6262	1	2
478	478	-0.1	-0.4526	3	3
487	487	-0.6231	-0.2532	2	1
488	488	0.482	-0.5021	3	12
491	491	0.1249	-0.512	3	3
492	492	-0.6221	-0.2528	2	35
494	494	0.7001	-0.5731	3	1
312	312	0.8454	-0.463	5	2
313	313	0.0752	-0.3164	4	5
317	317	-0.5969	0.4552	2	1
332	332	0.4669	0.42	5	5
338	338	-0.8172	0.0462	2	1
347	347	-0.3398	0.6445	1	1
355	355	0.8603	-0.486	3	417
357	357	0.7608	-0.5297	3	3
361	361	0.7205	-0.5465	3	6
362	362	1.2513	-0.2631	3	3
371	371	-0.4145	-0.2783	4	3
381	381	1.2542	-0.2651	3	1
383	383	-0.9544	-0.1399	2	3
385	385	0.8042	-0.3874	3	1
391	391	0.0202	-0.7216	3	26
392	392	-0.9392	-0.178	2	2
393	393	0.7885	-0.395	3	18
208	208	-0.6618	0.2544	2	1
210	210	-0.0258	0.0539	2	1
217	217	0.5212	0.5304	5	317
222	222	-0.3577	-0.3257	4	4
226	226	-0.8947	-0.0028	2	2
241	241	-0.8916	-0.2225	2	4
245	245	-0.9085	-0.0553	2	4
259	259	-0.9831	-0.0812	2	110
264	264	0.7062	-0.0385	4	37
266	266	-0.7095	-0.2434	2	2
267	267	0.046	0.7721	1	13
270	270	-0.531	0.5263	2	21
282	282	0.857	0.2099	5	3
284	284	-0.9045	0.0822	2	26
290	290	-0.8467	-0.1435	2	1
291	291	-0.9214	0.0121	2	2
294	294	0.5646	0.6327	5	2
301	301	1.1835	0.1904	5	1
305	305	-0.8782	0.1764	2	1
110	110	-0.8302	0.0287	2	4
114	114	0.7806	-0.5093	3	3
124	124	-0.8384	-0.1012	2	9
126	126	0.935	-0.3421	3	3
136	136	-0.6191	-0.2169	2	1
137	137	0.6899	-0.4242	3	18
139	139	-0.8808	-0.0469	2	2
144	144	-0.5287	0.532	2	2
146	146	-0.9085	0.0008	2	2
147	147	-0.9243	-0.1405	2	1
162	162	0.6881	0.4053	5	1
170	170	0.6154	-0.5662	3	2
178	178	1.0316	-0.0605	5	5
179	179	-0.8669	-0.0896	2	3
181	181	-0.9211	-0.1799	2	30
190	190	-0.6494	-0.0118	2	1
191	191	0.3902	-0.1235	4	2
196	196	-0.8853	-0.1892	2	3
198	198	-0.7332	0.1462	2	2
1	1	0.3896	-0.1234	4	4
5	5	0.3134	-0.008	4	3
18	18	-0.7595	-0.1782	2	8
30	30	0.9223	-0.4044	3	4
38	38	0.4308	-0.6236	3	5
40	40	0.6214	-0.551	3	1
48	48	0.6493	0.4479	5	1
54	54	-0.8273	-0.022	2	3
56	56	0.217	-0.0553	4	1
57	57	-0.9149	-0.1604	2	2
60	60	-0.6258	-0.2107	2	1
66	66	-0.2604	-0.1819	4	1
68	68	-0.7301	0.0103	2	1
69	69	-0.1866	-0.2699	4	1
70	70	0.648	0.4504	5	1
71	71	0.5051	-0.5238	3	1
74	74	-0.3464	0.5432	2	5
77	77	-0.115	-0.1703	4	4
80	80	-0.5564	0.4388	2	1
83	83	0.6427	-0.5631	3	1
91	91	0.4886	-0.3976	3	2
94	94	-0.806	-0.0075	2	51
97	97	0.3213	-0.4716	3	1
100	100	-0.1334	0.7659	1	1
103	103	1.2351	-0.2586	3	2
104	104	1.0234	-0.3504	3	1
105	105	0.7054	-0.5382	3	1
8	8	0.5269	-0.5983	3	26
13	13	-0.8374	-0.2054	2	3
