id	label	x	y	cluster	weight
3594	3594	-0.6295	-0.3796	4	6
3597	3597	-0.8395	-0.2716	2	2
3598	3598	-0.5578	0.4814	2	1
3601	3601	0.2947	0.2419	1	1
3602	3602	0.6801	-0.5032	5	2
3603	3603	-0.829	-0.2013	2	2
3604	3604	-0.8863	-0.1219	2	4
3607	3607	0.9117	0.1307	5	1
3608	3608	-0.8929	-0.235	2	3
3611	3611	-0.3305	-0.3317	4	2
3612	3612	-0.3535	-0.0593	3	1
3613	3613	-0.9648	-0.2127	2	1
3614	3614	0.857	0.2232	5	1
3615	3615	0.0181	-0.7249	3	3
3616	3616	-0.206	0.9078	1	7
3618	3618	-0.5709	-0.3525	4	6
3619	3619	0.0459	-0.5203	3	1
3620	3620	0.0277	-0.7307	3	3
3622	3622	0.0506	-0.7254	3	2
3623	3623	-1.0317	-0.1696	2	35
3629	3629	-0.5682	0.541	2	3
3630	3630	-0.1752	0.8566	1	7
3631	3631	-0.6972	-0.4321	2	3
3635	3635	-0.7881	-0.3608	2	1
3636	3636	0.4576	-0.5774	3	1
3637	3637	-0.7516	-0.3527	2	3
3639	3639	0.9328	0.4893	5	1
3641	3641	0.6962	0.4538	5	3
3643	3643	-0.574	-0.1308	4	5
3644	3644	-0.4993	-0.4051	4	4
3647	3647	0.8482	0.5448	5	1
3650	3650	0.324	0.2211	4	2
3447	3447	-0.5248	0.4998	2	20
3448	3448	-0.909	-0.1853	2	5
3449	3449	0.0187	-0.7287	3	6
3461	3461	-0.7331	0.0712	2	6
3462	3462	-0.6806	0.0377	2	1
3464	3464	0.7994	-0.0421	3	1
3466	3466	0.5108	-0.0108	3	1
3468	3468	1.2158	0.2408	5	1
3469	3469	-0.0397	-0.2872	4	2
3470	3470	-0.1376	0.7746	1	4
3471	3471	0.7604	-0.4925	3	36
3472	3472	-0.564	-0.4051	4	63
3478	3478	1.0394	-0.2917	5	4
3481	3481	0.0219	-0.4058	4	35
3482	3482	-0.7113	0.0681	2	1
3485	3485	0.879	-0.4943	3	116
3487	3487	-0.8023	0.2422	2	7
3491	3491	-0.6879	-0.2427	2	4
3493	3493	0.0308	0.7845	1	1
3496	3496	-0.2275	0.9107	1	1
3498	3498	-0.4423	-0.3769	4	1
3499	3499	0.6109	-0.5874	3	13
3500	3500	-1.0356	-0.0523	2	92
3501	3501	-0.7165	-0.3888	2	2
3502	3502	0.0194	0.7579	1	3
3504	3504	0.4127	-0.0272	4	34
3505	3505	-0.6737	-0.3873	2	25
3506	3506	0.0921	0.5105	1	1
3511	3511	0.6622	0.3751	5	3
3512	3512	0.5963	-0.6508	3	1
3514	3514	0.3191	-0.6778	3	1
3515	3515	0.8133	0.2814	3	6
3516	3516	-0.8498	-0.101	2	18
3517	3517	0.0414	-0.6972	3	2
3522	3522	0.5437	-0.0879	3	4
3526	3526	-0.2089	0.8023	1	2
3529	3529	-1.0254	-0.1541	2	72
3532	3532	-0.4563	0.6905	1	103
3533	3533	0.92	0.2839	5	3
3534	3534	-0.7366	-0.2272	2	2
3536	3536	0.0484	0.8193	1	2
3537	3537	-0.3085	-0.2314	4	8
3538	3538	-0.3117	-0.3555	4	2
3540	3540	0.6432	-0.5555	3	2
