"Region" "KNI" "RD" "K" "C" "CL" "GDP" "P" "M"
"1" "AT12" 0.0642791551882461 "11.1538461538462" 80 0.226888538880813 4989.92 36592 1637833.5 4.16678330156883e-05
"2" "AT13" 0.0655567117585848 "6.41076923076923" 4 0.226888538880813 0 36592 1790933.8 4.16678330156883e-05
"3" "AT22" 0.032258064516129 "5.77" 5 0.226888538880813 10479.96 36592 1222071.5 4.16678330156883e-05
"4" "AT33" 0.0428386428386428 "13.7184615384615" 4 0.226888538880813 0 36592 728164.9 4.16678330156883e-05
"5" "BE21" 0.0619992910315491 "16.0261538461538" 134 0.336977189622149 12869.94 34313 1810567.4 0
"6" "BE23" 0.0742641512365324 "31.4092307692308" 61 0.336977189622149 14999.9 34313 1476255.3 0
"7" "BE24" 0.0716829466829467 "16.0261538461538" 44 0.336977189622149 13469.94 34313 1112623.8 0
"8" "BE25" 0.0719691059447653 "18.59" 30 0.336977189622149 8199.96 34313 1179703.2 0
"9" "BE31" 0.0493055555555555 "10.5123076923077" 19 0.336977189622149 31550.55 34313 392836.5 0
"10" "BE32" 0.0655567117585848 "6.41076923076923" 4 0.336977189622149 0 34313 1333226 0
"11" "BE33" 0.0791530550514217 "25.5123076923077" 43 0.336977189622149 29200.48 34313 1095361.8 0
"12" "BG42" 0.0322222222222222 "4.10307692307692" 32 0.505441344452424 30268.81 5817 1449418.1 0
"13" "CY00" 0.0435972629521017 "15.2561538461538" 66 0.929431231309884 25068.42 22387 853504.4 0
"14" "CZ08" 0.5 "10.8976923076923" 6 0.55316525217991 2894.99 16291 1220297.9 0
"15" "DE11" 0.127604166666667 "15.0007692307692" 4 0.553757934724269 2619.99 34135 4020306.1 0.000134219357932788
"16" "DE12" 0.0390615835777126 "21.0253846153846" 82 0.553757934724269 16533.4 34135 2732848.8 0.000134219357932788
"17" "DE14" 0.03224043715847 "9.87153846153846" 10 0.553757934724269 10266.85 34135 1804429.9 0.000134219357932788
"18" "DE21" 0.0555804016073881 "33.8461538461538" 81 0.553757934724269 6500.04 34135 4498652.1 0.000134219357932788
"19" "DE24" 0.0891795481569559 "8.97461538461538" 2 0.553757934724269 0 34135 1063040 0.000134219357932788
"20" "DE25" 0.03224043715847 "9.87153846153846" 46 0.553757934724269 32853.92 34135 1721828.3 0.000134219357932788
"21" "DE30" 0.0433811802232855 "16.9230769230769" 117 0.553757934724269 4439.92 34135 3466710.5 0.000134219357932788
"22" "DE40" 0.032258064516129 "5.77" 29 0.553757934724269 36679.86 34135 2477795.4 0.000134219357932788
"23" "DE60" 0.0489341085271319 "12.1792307692308" 5 0.553757934724269 7184.97 34135 1771112.5 0.000134219357932788
"24" "DE92" 0.032258064516129 "5.77" 8 0.553757934724269 5239.98 34135 2119843 0.000134219357932788
"25" "DE93" 0.032258064516129 "5.77" 5 0.553757934724269 7859.97 34135 1686731.8 0.000134219357932788
"26" "DEA2" 0.0642791551882461 "11.1538461538462" 151 0.553757934724269 12474.8 34135 4376058.9 0.000134219357932788
"27" "DEA3" 0.234375 "8.59" 2 0.553757934724269 0 34135 2594379.4 0.000134219357932788
"28" "DED2" 0.032258064516129 "5.77" 2 0.553757934724269 2619.99 34135 1599245.7 0.000134219357932788
"29" "DEG0" 0.032258064516129 "5.77" 3 0.553757934724269 5239.98 34135 2173808 0.000134219357932788
"30" "DK01" 0.0725072118571798 "33.9738461538462" 25 0.423391392264351 1549.99 45989 1759864.4 0
"31" "DK03" 0.0655567117585848 "6.41076923076923" 14 0.423391392264351 2569.99 45989 1208503.6 0
"32" "DK04" 0.0482560285041674 "20.1284615384615" 34 0.423391392264351 23675.55 45989 1284630.7 0
"33" "DK05" 0.0507813508975849 "13.0769230769231" 19 0.423391392264351 26717.18 45989 583515.1 0
"34" "EE00" 0.0591715976331362 "9.61538461538461" 26 0.86590814944774 4939.98 13364 1321456.2 0
"35" "ES11" 0.0560049019607844 "12.6930769230769" 16 0.431897262611258 2278.37 23332 2739557.2 0
"36" "ES12" 0.03224043715847 "9.87153846153846" 20 0.431897262611258 6160.11 23332 1052898.2 0
"37" "ES13" 0.0662597402597404 "18.4615384615385" 29 0.431897262611258 0 23332 586176.8 0
"38" "ES24" 0.0759261131897394 "20.1292307692308" 194 0.431897262611258 4149.92 23332 1329675.7 0
"39" "ES30" 0.0920138888888887 "6.41076923076923" 49 0.431897262611258 10679.96 23332 6446381.7 0
"40" "ES41" 0.0489341085271319 "12.1792307692308" 59 0.431897262611258 14369.94 23332 2483940.9 0
"41" "ES43" 0.0591715976331362 "9.61538461538461" 16 0.431897262611258 0 23332 1089363 0
"42" "ES51" 0.0655567117585848 "6.41076923076923" 408 0.431897262611258 30839.88 23332 7467061.4 0
"43" "ES52" 0.0481987709260436 "24.8715384615385" 111 0.431897262611258 3006.68 23332 4967031.6 0
"44" "ES61" 0.0648979716520041 "17.5638461538462" 407 0.431897262611258 6509.88 23332 8381781.6 0
"45" "ES70" 0.0642791551882461 "11.1538461538462" 532 0.431897262611258 0 23332 2121633.1 0
"46" "FI1B" 0.05459831912001 "19.4861538461538" 12 0.26112968641573 3166.74 35528 1593980.7 0
"47" "FI1C" 0.0604761904761906 "12.6923076923077" 36 0.26112968641573 4406.74 35528 1158337.4 0
"48" "FI1D" 0.23 "8.59" 32 0.26112968641573 2769.99 35528 1296612.8 0
"49" "FR10" 0.0710329097425873 "24.6153846153846" 253 0.0888118650341178 84042.7 31753 12036547.9 0.00010368370028452
"50" "FRB0" 0.032258064516129 "5.77" 53 0.0888118650341178 23579.91 31753 2569154.2 0.00010368370028452
"51" "FRD1" 0.0322222222222222 "4.10307692307692" 1 0.0888118650341178 0 31753 1475491.4 0.00010368370028452
"52" "FRE1" 0.032258064516129 "5.77" 4 0.0888118650341178 7859.97 31753 4063213.9 0.00010368370028452
"53" "FRE2" 0.032258064516129 "5.77" 9 0.0888118650341178 13099.95 31753 1926884.6 0.00010368370028452
"54" "FRF1" 0.03224043715847 "9.87153846153846" 20 0.0888118650341178 6160.11 31753 1875419.6 0.00010368370028452
"55" "FRF3" 0.03224043715847 "9.87153846153846" 20 0.0888118650341178 28747.18 31753 2340084.2 0.00010368370028452
"56" "FRG0" 0.0322222222222222 "4.10307692307692" 32 0.0888118650341178 0 31753 3695242.2 0.00010368370028452
"57" "FRH0" 0.0655567117585848 "6.41076923076923" 16 0.0888118650341178 0 31753 3279088.1 0.00010368370028452
"58" "FRI1" 0.0426504188880426 "15.3853846153846" 22 0.0888118650341178 15364.93 31753 3350666.9 0.00010368370028452
"59" "FRI2" 0.0426504188880426 "15.3853846153846" 10 0.0888118650341178 8779.96 31753 736682.3 0.00010368370028452
"60" "FRJ1" 0.0433576135969475 "12.1792307692308" 53 0.0888118650341178 16064.93 31753 2754225.9 0.00010368370028452
"61" "FRJ2" 0.0426504188880426 "15.3853846153846" 88 0.0888118650341178 15364.93 31753 2982300.1 0.00010368370028452
"62" "FRK1" 0.0591715976331362 "9.61538461538461" 12 0.0888118650341178 0 31753 1359918.5 0.00010368370028452
"63" "FRK2" 0.0553571428571429 "14.3592307692308" 83 0.0888118650341178 46259.82 31753 6465480.7 0.00010368370028452
"64" "FRL0" 0.0716829466829467 "16.0261538461538" 7 0.0888118650341178 2244.99 31753 4986723.6 0.00010368370028452
"65" "HR03" 0.0642791551882461 "11.1538461538462" 80 0.358984914976781 0 10979 1398994.6 0.000457253643168402
"66" "HU11" 0.0655567117585848 "6.41076923076923" 27 0.413556825810768 0 11196 1743486.1 0.000104107624148342
"67" "HU21" 0.0322222222222222 "4.10307692307692" 2 0.413556825810768 0 11196 1071025.3 0.000104107624148342
"68" "IS00" 0.032258064516129 "5.77" 18 0.000155586405390224 5239.98 35828 330860.4 0.244507275651528
"69" "ITC1" 0.03224043715847 "9.87153846153846" 65 0.630276519598721 8213.48 26442 4382053.2 0.00669594152248539
"70" "ITC3" 0.0322222222222222 "4.10307692307692" 4 0.630276519598721 2328.37 26442 1568456.4 0.00669594152248539
"71" "ITC4" 0.0642791551882461 "11.1538461538462" 641 0.630276519598721 0 26442 9881084.7 0.00669594152248539
"72" "ITF1" 0.0920138888888887 "6.41076923076923" 2 0.630276519598721 2669.99 26442 1316408.8 0.00669594152248539
"73" "ITF3" 0.0428386428386428 "13.7184615384615" 58 0.630276519598721 11420.22 26442 5804697.8 0.00669594152248539
"74" "ITF5" 0.0591715976331362 "9.61538461538461" 15 0.630276519598721 9879.96 26442 573902.8 0.00669594152248539
"75" "ITF6" 0.0759569377990432 "17.5638461538462" 291 0.630276519598721 11349.8 26442 1960736.9 0.00669594152248539
"76" "ITG1" 0.0839199218509564 "38.3338461538462" 125 0.630276519598721 10674.72 26442 5025632.8 0.00669594152248539
"77" "ITG2" 0.0642791551882461 "11.1538461538462" 80 0.630276519598721 0 26442 1647010.4 0.00669594152248539
"78" "ITH2" 0.0435779274488952 "10.5130769230769" 147 0.630276519598721 34057.29 26442 533056.6 0.00669594152248539
"79" "ITH3" 0.0507813508975849 "13.0769230769231" 23 0.630276519598721 3816.74 26442 4889599.7 0.00669594152248539
"80" "ITH5" 0.03224043715847 "9.87153846153846" 18 0.630276519598721 4106.74 26442 4406268.5 0.00669594152248539
"81" "ITI1" 0.0530299938788003 "24.3584615384615" 29 0.630276519598721 21299.88 26442 3711520.7 0.00669594152248539
"82" "ITI2" 0.0322222222222222 "4.10307692307692" 16 0.630276519598721 30268.81 26442 886364.3 0.00669594152248539
"83" "ITI3" 0.0619992910315491 "16.0261538461538" 20 0.630276519598721 2144.99 26442 1540588 0.00669594152248539
"84" "ITI4" 0.0554419706134172 "30.7684615384615" 153 0.630276519598721 15949.89 26442 5720107.4 0.00669594152248539
"85" "LT01" 0.555555555555557 "3.84615384615385" 6 0.449566337871631 2894.99 11515 808801.8 0
"86" "LT02" 0.555555555555557 "3.84615384615385" 12 0.449566337871631 2894.99 11515 2128637.3 0
"87" "NL11" 0.0322222222222222 "4.10307692307692" 9 0.818133407666517 0 39548 581919 0
"88" "NL12" 0.0591715976331362 "9.61538461538461" 15 0.818133407666517 7409.97 39548 646809.1 0
"89" "NL21" 0.0591715976331362 "9.61538461538461" 9 0.818133407666517 4939.98 39548 1142207.6 0
"90" "NL22" 0.0627297329458308 "27.1792307692308" 119 0.818133407666517 10469.76 39548 2029174 0
"91" "NL31" 0.0531894576012221 "23.3330769230769" 32 0.818133407666517 11969.76 39548 1260987.2 0
"92" "NL33" 0.110053387472742 "17.5638461538462" 131 0.818133407666517 17359.68 39548 3599002.8 0
"93" "NL34" 0.0655567117585848 "6.41076923076923" 12 0.818133407666517 5139.98 39548 381492.6 0
"94" "NL41" 0.0642791551882461 "11.1538461538462" 3 0.818133407666517 4989.92 39548 2488546.7 0
"95" "NO06" 0.0489341085271319 "12.1792307692308" 9 0.0222896180566136 2394.99 67743 442870.4 0
"96" "PL21" 0.0435779274488952 "10.5130769230769" 49 0.877266128054931 2003.37 10913 3320821.8 0
"97" "PL41" 0.0655567117585848 "6.41076923076923" 4 0.877266128054931 0 10913 3443822.4 0
"98" "PL51" 0.0672352523098791 "7.30846153846154" 6 0.877266128054931 4656.74 10913 2870583.6 0
"99" "PL52" 0.5 "10.8976923076923" 6 0.877266128054931 2894.99 10913 959922.9 0
"100" "PL61" 0.0591715976331362 "9.61538461538461" 3 0.877266128054931 0 10913 2066869.6 0
"101" "PL62" 0.0672352523098791 "7.30846153846154" 27 0.877266128054931 4656.74 10913 1418821.1 0
"102" "PT11" 0.0489341085271319 "12.1792307692308" 2 0.479287775104166 0 17023 3635614.4 0.00145979654098232
"103" "PT17" 0.0322222222222222 "4.10307692307692" 39 0.479287775104166 41910.66 17023 2820713.5 0.00145979654098232
"104" "PT18" 0.032258064516129 "5.77" 2 0.479287775104166 2619.99 17023 736044.1 0.00145979654098232
"105" "SE11" 0.0712580348943985 "27.6923076923077" 173 0.0181103347458796 12915 41981 2180585.6 0
"106" "SE12" 0.0488370649660971 "23.3330769230769" 34 0.0181103347458796 7579.84 41981 1622196.4 0
"107" "SE21" 0.032258064516129 "5.77" 1 0.0181103347458796 0 41981 829954.6 0
"108" "SE22" 0.0322222222222222 "4.10307692307692" 27 0.0181103347458796 32597.18 41981 1444022.1 0
"109" "SE23" 0.0689621489621489 "26.1538461538462" 49 0.0181103347458796 12740.21 41981 1941791.1 0
"110" "SE31" 0.0322222222222222 "4.10307692307692" 1 0.0181103347458796 0 41981 836179.2 0
"111" "SE33" 0.0503978779840848 "14.7430769230769" 5 0.0181103347458796 6599.97 41981 512539.8 0
"112" "SI03" 0.0920138888888887 "6.41076923076923" 3 0.324507119080771 2669.99 18465 1095033.2 0
"113" "SI04" 0.0322222222222222 "4.10307692307692" 16 0.324507119080771 30268.81 18465 966298 0
"114" "TR10" 0.0796788509257492 "24.6153846153846" 381 0.696383588559593 6284.97 10128 14174581.3 0.00964950348207649
"115" "TR21" 0.23 "8.59" 8 0.696383588559593 0 10128 1644462.9 0.00964950348207649
"116" "TR31" 0.0688842447463136 "21.6669230769231" 78 0.696383588559593 24967.18 10128 4095414.9 0.00964950348207649
"117" "TR32" 0.0507813508975849 "13.0769230769231" 4 0.696383588559593 1908.37 10128 2888625.3 0.00964950348207649
"118" "TR33" 0.0507813508975849 "13.0769230769231" 69 0.696383588559593 30533.92 10128 3005980.7 0.00964950348207649
"119" "TR42" 0.0771981797562756 "25" 36 0.696383588559593 9124.95 10128 3512404.5 0.00964950348207649
"120" "TR51" 0.03224043715847 "9.87153846153846" 3 0.696383588559593 2053.37 10128 5104021.2 0.00964950348207649
"121" "TR52" 0.0655567117585848 "6.41076923076923" 16 0.696383588559593 0 10128 2336162 0.00964950348207649
"122" "TR61" 0.0738642583470169 "16.2815384615385" 13 0.696383588559593 7633.48 10128 2866445.5 0.00964950348207649
"123" "TR62" 0.0891795481569559 "8.97461538461538" 4 0.696383588559593 0 10128 3871825.8 0.00964950348207649
"124" "TR63" 0.0891795481569559 "8.97461538461538" 9 0.696383588559593 4949.98 10128 3106118.7 0.00964950348207649
"125" "TR71" 0.0759569377990432 "17.5638461538462" 24 0.696383588559593 2269.96 10128 1524299 0.00964950348207649
"126" "TR72" 0.0920138888888887 "6.41076923076923" 12 0.696383588559593 2669.99 10128 2377911.2 0.00964950348207649
"127" "TR81" 0.0591715976331362 "9.61538461538461" 12 0.696383588559593 4939.98 10128 1027940.6 0.00964950348207649
"128" "TR90" 0.032258064516129 "5.77" 1 0.696383588559593 0 10128 2579253.2 0.00964950348207649
"129" "TRA1" 0.0322222222222222 "4.10307692307692" 3 0.696383588559593 2328.37 10128 1070583.8 0.00964950348207649
"130" "TRA2" 0.0322222222222222 "4.10307692307692" 2 0.696383588559593 2328.37 10128 1136080.1 0.00964950348207649
"131" "TRB1" 0.0322222222222222 "4.10307692307692" 1 0.696383588559593 0 10128 1686233.1 0.00964950348207649
"132" "TRC1" 0.0759261131897394 "20.1292307692308" 36 0.696383588559593 6224.88 10128 2588983.5 0.00964950348207649
"133" "TRC2" 0.0655567117585848 "6.41076923076923" 6 0.696383588559593 2569.99 10128 3446676.9 0.00964950348207649
"134" "TRC3" 0.0891795481569559 "8.97461538461538" 2 0.696383588559593 2474.99 10128 2122834.9 0.00964950348207649
"135" "UKC1" 0.0489341085271319 "12.1792307692308" 50 0.58501584149636 9579.96 31375 1185230.3 0
"136" "UKC2" 0.0648979716520041 "17.5638461538462" 34 0.58501584149636 2169.96 31375 1433916.1 0
"137" "UKD3" 0.032258064516129 "5.77" 1 0.58501584149636 0 31375 2737847.3 0
"138" "UKD4" 0.0597222222222222 "14.3592307692308" 30 0.58501584149636 9979.96 31375 1474152.9 0
"139" "UKD7" 0.0591715976331362 "9.61538461538461" 4 0.58501584149636 0 31375 1523956.4 0
"140" "UKE1" 0.0322222222222222 "4.10307692307692" 1 0.58501584149636 0 31375 923921.8 0
"141" "UKE4" 0.03224043715847 "9.87153846153846" 33 0.58501584149636 41067.4 31375 2265700 0
"142" "UKF1" 0.0390615835777126 "21.0253846153846" 98 0.58501584149636 11573.38 31375 2150627.1 0
"143" "UKF2" 0.0322222222222222 "4.10307692307692" 2 0.58501584149636 2328.37 31375 1763645.7 0
"144" "UKG3" 0.112611749680715 "23.9746153846154" 39 0.58501584149636 6374.97 31375 2813727.6 0
"145" "UKH1" 0.03224043715847 "9.87153846153846" 36 0.58501584149636 12320.22 31375 2446159.3 0
"146" "UKH2" 0.0530299938788003 "24.3584615384615" 16 0.58501584149636 5324.97 31375 1793597 0
"147" "UKI3" 0.0647163120567377 "20.7684615384615" 131 0.58501584149636 28139.88 31375 1131342.3 0
"148" "UKI7" 0.234375 "8.59" 2 0.58501584149636 0 31375 2023397.1 0
"149" "UKJ1" 0.0677951388888887 "20.7692307692308" 55 0.58501584149636 13619.94 31375 2334545.3 0
"150" "UKJ2" 0.0920138888888887 "6.41076923076923" 75 0.58501584149636 10679.96 31375 2813028.7 0
"151" "UKJ3" 0.0431757631118216 "18.8453846153846" 20 0.58501584149636 14700.33 31375 1939255.3 0
