"Region" "KNI" "RD" "K" "C" "CL" "GDP" "P" "M"
"1" "AT12" 0.139886578449906 "2.64441176470588" 6 0.30975423964984 5593.75 33717 1566220.4 0
"2" "AT13" 0.180219155844156 "10.2052941176471" 12 0.30975423964984 21187.2 33717 1617448.9 0
"3" "AT22" 0.0717592592592592 "6.09529411764706" 9 0.30975423964984 11211.1 33717 1194358.4 0
"4" "AT33" 0.0478967097042898 "4.33029411764706" 3 0.30975423964984 11107.42 33717 686029.7 0
"5" "BE10" 0.0977219312222316 "10.8347058823529" 20 0.392432887161502 9950.3 31791 1006783.8 0
"6" "BE21" 0.214876033057851 "2.86882352941176" 8 0.392432887161502 0 31791 1678480.7 0
"7" "BE23" 0.152375168690958 "12.6905882352941" 143 0.392432887161502 5151.17 31791 1383247.7 0
"8" "BE24" 0.22755142885013 "23.3311764705882" 144 0.392432887161502 37548.64 31791 1037912.7 0
"9" "BE33" 0.333333333333333 "2.47441176470588" 9 0.392432887161502 40301.52 31791 1035455.3 0
"10" "BE35" 0.0687122071050642 "9.44176470588235" 62 0.392432887161502 26174.8 31791 455115.8 0
"11" "CZ01" 0.0947814803004534 "12.9488235294118" 56 0.672871167061137 55070.18 13340 1174636.8 0
"12" "CZ05" 0.333333333333333 "2.81352941176471" 2 0.672871167061137 5752.06 13340 1486485.5 0
"13" "DE11" 0.152827380952381 "8.03470588235294" 19 0.617598956545392 5421.13 30162 3982576.4 0
"14" "DE12" 0.275493421052631 "8.35441176470588" 23 0.617598956545392 0 30162 2717517.6 0
"15" "DE13" 0.139886578449906 "2.64441176470588" 6 0.617598956545392 11187.5 30162 2173015.7 0
"16" "DE14" 0.0798050563508985 "8.76823529411765" 11 0.617598956545392 10769.92 30162 1791516.6 0
"17" "DE21" 0.201398028001558 "21.3005882352941" 59 0.617598956545392 36242.56 30162 4199746 0
"18" "DE23" 0.0478967097042898 "4.33029411764706" 24 0.617598956545392 11107.42 30162 1085615.4 0
"19" "DE25" 0.139886578449906 "2.64441176470588" 24 0.617598956545392 11187.5 30162 1704157.2 0
"20" "DE26" 0.18005540166205 "3.22088235294118" 76 0.617598956545392 11264.4 30162 1338599.6 0
"21" "DE30" 0.183907170523712 "18.0029411764706" 80 0.617598956545392 33418.21 30162 3397315.6 0
"22" "DE40" 0.0478967097042898 "4.33029411764706" 33 0.617598956545392 11107.42 30162 2568629.8 0
"23" "DE50" 0.333333333333333 "2.47441176470588" 9 0.617598956545392 40301.52 30162 662377.5 0
"24" "DE71" 0.0478967097042898 "4.33029411764706" 6 0.617598956545392 5553.71 30162 3761959.3 0
"25" "DE72" 0.222222222222222 "7.25147058823529" 23 0.617598956545392 16749.93 30162 1060849.1 0
"26" "DE80" 0.166666666666667 "4.43735294117647" 3 0.617598956545392 11449.94 30162 1726646.3 0
"27" "DE91" 0.0798050563508985 "8.76823529411765" 75 0.617598956545392 43079.68 30162 1654116 0
"28" "DE94" 0.0798050563508985 "8.76823529411765" 36 0.617598956545392 21539.84 30162 2458874 0
"29" "DEA1" 0.184952978056426 "7.30676470588235" 5 0.617598956545392 5606.8 30162 5234948.7 0
