nuts2	country_iso_alpha3_code	cluster_id1	counts
ES51	ESP	1605	18
FR10	FRA	1120	24
BE35	BEL	299	8
NL22	NLD	233	6
HR05	HRV	299	4
ITI3	ITA	1891	6
ITC3	ITA	1237	6
FR10	FRA	733	6
FR10	FRA	28	30
UKK1	GBR	1332	12
NL32	NLD	83	21
ES61	ESP	530	16
UKI3	GBR	1605	2
ITG1	ITA	1120	2
AT22	AUT	2184	3
HU33	HUN	1450	4
EL53	GRC	1237	6
NO08	NOR	733	8
UKJ1	GBR	1891	179
NL22	NLD	1891	1
TR10	TUR	486	9
FRK1	FRA	28	2
FR10	FRA	1450	8
NL42	NLD	2086	27
ITF1	ITA	28	2
LT02	LTU	1332	5
EL65	GRC	1891	6
UKJ2	GBR	1891	4
FR10	FRA	1462	22
DK04	DNK	1891	21
ITF3	ITA	486	36
SE33	SWE	2414	228
IE05	IRL	1891	676
FR10	FRA	2414	1254
UKM7	GBR	299	1
RO32	ROU	1332	10
ES30	ESP	83	18
DEC0	DEU	233	12
SE12	SWE	1366	2
TR62	TUR	1891	24
DE21	DEU	137	2
DE12	DEU	233	105
NL31	NLD	137	76
SE11	SWE	28	3
NO06	NOR	3725	24
ITI4	ITA	1366	56
DE50	DEU	2184	5
UKN0	GBR	1891	79
ITF3	ITA	137	10
PT11	PRT	1891	324
FI1C	FIN	1366	6
NO08	NOR	137	16
UKE3	GBR	1891	66
NL21	NLD	486	1
CZ01	CZE	137	2
DK05	DNK	2086	4
ES30	ESP	1332	38
UKK1	GBR	233	48
UKG3	GBR	1891	83
UKD3	GBR	1237	6
CZ01	CZE	2086	159
SK01	SVK	1879	4
FRG0	FRA	376	14
BE35	BEL	83	54
DE80	DEU	2184	4
FRE2	FRA	233	87
CZ01	CZE	486	6
ES24	ESP	137	24
UKK4	GBR	1332	64
ITF1	ITA	137	2
BE23	BEL	1366	6
DED4	DEU	486	5
UKF1	GBR	1891	9
UKH1	GBR	2184	1
FR10	FRA	1856	115
AT13	AUT	299	4
EL61	GRC	1605	8
DE25	DEU	233	21
UKE3	GBR	376	19
IE06	IRL	28	10
TR31	TUR	1891	72
FI1B	FIN	466	18
UKL2	GBR	1332	61
UKC2	GBR	1450	2
ITI4	ITA	1891	523
FRI2	FRA	466	10
UKG2	GBR	1891	2
PL91	POL	2110	4
UKJ2	GBR	376	2
SE22	SWE	466	24
FRE2	FRA	1120	9
CH04	CHE	299	1
UKL1	GBR	137	29
BE25	BEL	2086	15
ITG1	ITA	2086	624
NL33	NLD	137	209
ES41	ESP	1735	8
UKM8	GBR	83	3
ES30	ESP	233	24
NO06	NOR	2293	3
