nuts2	country_iso_alpha3_code	cluster_id1	counts
TR10	TUR	299	3
NO08	NOR	3725	56
FRI1	FRA	233	112
ES30	ESP	466	2
ES21	ESP	1891	2
FR10	FRA	1332	18
DE91	DEU	28	1
PL61	POL	2086	4
DE30	DEU	233	36
BE35	BEL	233	60
UKG3	GBR	233	9
DE13	DEU	299	6
UKJ2	GBR	28	12
UKE4	GBR	233	60
FRJ2	FRA	28	3
FRK2	FRA	233	149
PT11	PRT	1856	86
ITH5	ITA	233	100
ITH4	ITA	299	15
FR10	FRA	1237	18
PL91	POL	233	1
UKC1	GBR	1891	51
DK01	DNK	1891	30
ITH4	ITA	2110	30
UKF1	GBR	28	6
DE14	DEU	233	8
ITI4	ITA	28	10
ES24	ESP	233	16
RO11	ROU	28	1
SE22	SWE	1332	2
UKG3	GBR	1605	8
UKC2	GBR	1891	8
UKJ3	GBR	1332	66
CH01	CHE	2086	2
UKJ3	GBR	1237	1
SE11	SWE	233	3
DEG0	DEU	83	6
PT15	PRT	2293	4
ITH4	ITA	28	3
UKJ3	GBR	2386	2
SE12	SWE	1891	153
DE21	DEU	2293	1
DE21	DEU	1120	12
UKK1	GBR	1891	16
DE30	DEU	466	14
NL32	NLD	1366	9
UKH2	GBR	1891	4
UKJ1	GBR	233	23
NL33	NLD	1891	28
FRJ1	FRA	299	15
SE33	SWE	233	118
NL33	NLD	1879	22
BE24	BEL	83	12
FRE1	FRA	2184	6
ES52	ESP	137	5
IE06	IRL	1332	6
UKF1	GBR	2184	9
FRG0	FRA	1891	273
FR10	FRA	233	123
DEB3	DEU	748	4
FRK2	FRA	1605	2
SE23	SWE	1891	86
UKD3	GBR	1891	4
NL12	NLD	2086	331
FRK2	FRA	1332	20
PL22	POL	2086	10
ES61	ESP	466	2
FRJ2	FRA	2184	3
CH02	CHE	2242	2
IE05	IRL	1891	223
FR10	FRA	2414	532
UKM7	GBR	299	1
ES24	ESP	1856	2
RO32	ROU	1332	16
DEA5	DEU	233	4
DEC0	DEU	233	12
DEF0	DEU	137	3
ES11	ESP	83	3
DE72	DEU	486	12
DE30	DEU	83	6
FRI3	FRA	2184	3
UKC1	GBR	233	12
FI19	FIN	233	18
UKH1	GBR	299	28
ES21	ESP	2414	19
FRK2	FRA	1879	18
PT11	PRT	1120	6
PL91	POL	2184	2
NL31	NLD	137	6
SE11	SWE	28	3
ITF5	ITA	1237	2
CH04	CHE	548	1
SE12	SWE	1879	4
NO06	NOR	3725	28
ITI4	ITA	1366	15
NL31	NLD	733	2
CZ01	CZE	28	6
NO06	NOR	2386	4
DE23	DEU	233	24
FR10	FRA	1120	34
UKN0	GBR	1891	30
ITF3	ITA	1891	19
EL52	GRC	137	2
NO08	NOR	137	4
EL43	GRC	233	42
UKI3	GBR	1332	32
NL22	NLD	233	3
NL21	NLD	486	5
FR10	FRA	28	4
UKK1	GBR	233	6
UKG3	GBR	1891	19
UKI3	GBR	1605	4
NO0A	NOR	2386	4
SK01	SVK	1879	42
FRG0	FRA	376	1
DE72	DEU	1856	8
FRE2	FRA	233	145
ITH4	ITA	486	4
DEA1	DEU	2086	1
ES52	ESP	2086	19
UKJ1	GBR	1891	5
PT17	PRT	2293	4
BE10	BEL	1891	3
DE21	DEU	1856	7
FR10	FRA	1856	50
CH04	CHE	28	3
DE30	DEU	1605	2
PL81	POL	233	5
UKE3	GBR	376	4
UKH1	GBR	1735	16
TR31	TUR	1891	12
BE23	BEL	466	8
NL22	NLD	1366	9
FR10	FRA	299	7
FRJ1	FRA	2086	22
DEA4	DEU	1856	9
FRI3	FRA	2414	133
FRE1	FRA	2414	19
DEA1	DEU	1856	4
ITC4	ITA	1237	2
PT16	PRT	1891	83
UKE2	GBR	1879	4
HR05	HRV	233	3
DK05	DNK	376	2
DE11	DEU	2242	14
NL41	NLD	299	44
PT17	PRT	1450	28
UKL1	GBR	137	11
ES51	ESP	233	294
ES61	ESP	1679	2
DEF0	DEU	1856	13
FRI1	FRA	299	53
UKI3	GBR	233	9
IS00	ISL	51	18
CH03	CHE	233	24
UKJ3	GBR	2242	6
ES30	ESP	233	3
NO06	NOR	2293	4
FR10	FRA	2184	6
NO06	NOR	137	11
DK03	DNK	1879	20
CH04	CHE	1366	8
EL30	GRC	1891	81
SE23	SWE	233	249
FI1D	FIN	2414	114
BE10	BEL	2086	1
UKH1	GBR	28	25
EL54	GRC	299	3
DE91	DEU	1856	3
DK05	DNK	1891	51
FRF1	FRA	466	4
BE24	BEL	137	1
UKM7	GBR	1332	23
ES52	ESP	1879	4
ES24	ESP	28	6
DED5	DEU	233	7
