nuts2	country_iso_alpha3_code	cluster_id1	counts
TR42	TUR	278	3
HU33	HUN	645	8
RO42	ROU	156	269
UKH3	GBR	1687	10
ES61	ESP	3115	16
TRA1	TUR	784	9
UKH1	GBR	87	59792
AT13	AUT	1382	32
DE22	DEU	1185	18
ITI4	ITA	988	2
NO08	NOR	248	26
ITI4	ITA	1515	14
DEA1	DEU	630	6
ITH3	ITA	1831	172
TR72	TUR	804	142
UKJ3	GBR	1343	29
AT31	AUT	752	8
SE11	SWE	341	24
CY00	CYP	588	8
SE23	SWE	878	20
FI19	FIN	776	12
FRL0	FRA	3115	1
NL32	NLD	1628	16
ITH5	ITA	1407	243
EE00	EST	78	150
DE40	DEU	123	30
FRI1	FRA	1490	167
UKJ3	GBR	132	183
PL61	POL	1382	2
PL63	POL	1275	54
FRC2	FRA	2331	122
ES21	ESP	1263	176
PL84	POL	1025	8
FRK2	FRA	87	77033
ES62	ESP	110	6
ES51	ESP	2293	3
CH01	CHE	0	293
DE11	DEU	323	4
ES51	ESP	1747	8
DEA5	DEU	902	18
SE23	SWE	78	17
BE32	BEL	0	68
PL71	POL	1065	6
FI19	FIN	204	56
CZ01	CZE	215	140
CH02	CHE	1343	38
BE31	BEL	1667	4
ITC3	ITA	124	80
PL71	POL	3147	3
FI1C	FIN	1852	4
DEE0	DEU	1835	31
DK01	DNK	1769	2
UKK1	GBR	1778	29
UKH1	GBR	1025	2
DED2	DEU	532	2
UKC2	GBR	5	128
UKG1	GBR	1709	1
DEA5	DEU	1911	8
NL11	NLD	3076	5
PL51	POL	391	48
FRF3	FRA	2573	2
CZ03	CZE	765	71
ES61	ESP	50	805
FRK2	FRA	1051	20
ITI2	ITA	865	204
UKI3	GBR	954	45
FRH0	FRA	444	105
TR10	TUR	1151	21
DEE0	DEU	1861	46
SI03	SVN	1754	24
PT17	PRT	1058	118
ES22	ESP	1944	206
UKD7	GBR	1830	1
SE23	SWE	1113	4
DE30	DEU	1203	4
DE92	DEU	2743	8
ITG2	ITA	352	7
PT11	PRT	724	1
ITH3	ITA	150	8
ITG1	ITA	1669	630
UKE4	GBR	386	4
DE60	DEU	1275	2
DK03	DNK	639	92
ITC1	ITA	942	332
RO32	ROU	125	112
ITC3	ITA	1525	32
IE06	IRL	1580	288
CZ01	CZE	1098	94
DE94	DEU	891	10
DE13	DEU	778	6
UKI3	GBR	2471	2
SE11	SWE	1331	12
SI03	SVN	19	8
CZ06	CZE	1525	967
UKD7	GBR	448	4
ES24	ESP	3472	18
TRB2	TUR	393	6
NL31	NLD	1694	3
DE24	DEU	1753	4
AT13	AUT	1401	400
AT31	AUT	1944	283
CZ05	CZE	377	5
ITF4	ITA	340	42
UKJ1	GBR	3207	52
BE23	BEL	1203	34
PL21	POL	386	225
FRE1	FRA	2745	80
DE30	DEU	1856	8
CY00	CYP	1616	46
UKE3	GBR	2110	112
ITI3	ITA	3500	30
UKC1	GBR	1778	14
DE21	DEU	381	123
PL84	POL	232	10
ES51	ESP	227	1491
ITC4	ITA	645	6
FRE2	FRA	1407	2
UKE3	GBR	1457	9
UKE1	GBR	28	182
UKL1	GBR	1597	1
ES61	ESP	1878	804
UKI3	GBR	2426	772
LT01	LTU	2081	10
DEA3	DEU	1947	4
HU23	HUN	268	18
HU11	HUN	622	161
DED2	DEU	1522	95
NO0A	NOR	1927	6
UKD7	GBR	1348	23
CZ01	CZE	616	4
DED4	DEU	1778	92
ES11	ESP	2725	10
EL30	GRC	599	63
FRC2	FRA	1113	1
DE14	DEU	968	815
ES11	ESP	479	228
UKD3	GBR	1785	467
BE24	BEL	865	323
NL32	NLD	1291	42
IE05	IRL	2947	1
DEC0	DEU	3573	28
UKH1	GBR	3005	4
EE00	EST	826	67
FRF1	FRA	342	4
TRC2	TUR	1958	40
TR10	TUR	483	34
BE22	BEL	2126	868
BE31	BEL	475	12
SE23	SWE	422	576
NL11	NLD	785	24
BE35	BEL	785	6
ITH2	ITA	1972	347
ES51	ESP	1348	101
CH01	CHE	1928	1009
DE26	DEU	1001	4
FRL0	FRA	1441	4
BE23	BEL	2260	43
FRL0	FRA	1605	44
TR51	TUR	363	40
UKK1	GBR	14	3460
ITC1	ITA	377	29
AT31	AUT	2725	269
ES51	ESP	2749	16
UKF1	GBR	2674	3
RO32	ROU	360	31
SE12	SWE	518	2
NL22	NLD	2471	24
DE26	DEU	1927	3987
AT31	AUT	479	212
UKJ3	GBR	1051	3
PL63	POL	527	4
UKG3	GBR	2079	8
ITC3	ITA	1316	8
TRA1	TUR	1038	16
SE23	SWE	123	28
BE33	BEL	44	26
ITC3	ITA	2537	175
ES42	ESP	2725	12
TR41	TUR	1525	149
DEC0	DEU	71	186
DE71	DEU	1955	30
ES30	ESP	878	294
FRJ2	FRA	433	3
ITF3	ITA	622	36
UKC1	GBR	3250	176
DE11	DEU	114	31
ITC1	ITA	2806	12
ES11	ESP	1025	411
FRF2	FRA	3049	16
PT15	PRT	256	15
ITC4	ITA	1972	12
UKI3	GBR	1989	46
AT13	AUT	87	3995
UKI3	GBR	1462	454
ES61	ESP	1605	304
TR51	TUR	3207	49
UKM8	GBR	205	1045
EL63	GRC	57	6
ES61	ESP	1852	17
PL21	POL	2725	83
IE06	IRL	2126	152
TRB1	TUR	105	30
ES51	ESP	2274	35
UKD7	GBR	1939	34
UKK1	GBR	78	116
TR10	TUR	2179	3
IE05	IRL	1475	7
DED2	DEU	1185	2
RS21	SRB	1669	23
DE26	DEU	2074	108
NL31	NLD	2240	492
DE50	DEU	721	281
ITI4	ITA	252	10149
DE80	DEU	721	21
AT13	AUT	3573	392
DE71	DEU	1226	44
HU11	HUN	1605	8
FRL0	FRA	3324	6
ITG1	ITA	959	18
UKF1	GBR	274	35
TRC1	TUR	2377	12
TR72	TUR	158	5
UKE2	GBR	2933	20
EL30	GRC	1033	8
UKK1	GBR	377	26
ES23	ESP	274	166
ITF6	ITA	150	8
SK01	SVK	3106	340
UKN0	GBR	1831	82
UKI6	GBR	662	41
HU32	HUN	71	1
SI04	SVN	104	2
FI1B	FIN	316	60
FRF2	FRA	2821	2
ES51	ESP	208	36365
FR10	FRA	2670	201
FRL0	FRA	204	9
UKH2	GBR	705	4
CZ01	CZE	2914	74
PL21	POL	3207	32
FRF3	FRA	1101	22
SE21	SWE	670	4
ES51	ESP	1830	10
BG41	BGR	697	6
FRI3	FRA	697	19
BG41	BGR	6	89
ITH4	ITA	578	1458
UKD7	GBR	268	110
FRG0	FRA	321	133
ES11	ESP	232	720
DK05	DNK	3504	6
DE21	DEU	2463	409
ITH5	ITA	360	5
DE14	DEU	1450	108
DEE0	DEU	1588	1
NL11	NLD	2086	19
DE30	DEU	156	12904
AT22	AUT	1927	7
DED4	DEU	451	24
PL21	POL	1231	289
FR10	FRA	196	105
UKJ3	GBR	1616	2247
ES52	ESP	352	1267
LU00	LUX	486	18
PL91	POL	3083	2
UKD3	GBR	3359	237
EL52	GRC	1276	4
FRI1	FRA	1927	667
FRD2	FRA	1139	14
UKF2	GBR	2010	174
DE71	DEU	2437	6
BE23	BEL	1241	2
DE11	DEU	705	19
FRI2	FRA	942	35
DE71	DEU	1753	8
ITH4	ITA	376	6
UKE4	GBR	1896	1
IE05	IRL	3018	2
TR22	TUR	1694	14
CH01	CHE	299	755
TR82	TUR	5	45
FR10	FRA	386	28
ES30	ESP	1633	39
TR41	TUR	452	6
BE32	BEL	299	3303
PL71	POL	438	42
UKD7	GBR	2148	36
RO11	ROU	772	1100
ES23	ESP	248	4
FRI1	FRA	2936	7
DEB3	DEU	208	2044
TRB1	TUR	150	46
ES30	ESP	232	1063
DEA2	DEU	1919	6
UKD7	GBR	3359	24
BE24	BEL	910	30
NL22	NLD	377	24
ES53	ESP	738	3
BE10	BEL	3106	19
DEE0	DEU	87	3762
FRC1	FRA	360	162
DE50	DEU	1457	99
SE11	SWE	450	162
CZ01	CZE	1587	201
PL21	POL	158	173
UKF2	GBR	146	5
DE24	DEU	2026	328
ES12	ESP	1947	2
ITF4	ITA	639	126
AT13	AUT	2201	16
EL52	GRC	723	17
ITI4	ITA	233	80
ES51	ESP	1493	107
PL63	POL	3049	104
ES70	ESP	1669	32
DEA1	DEU	865	63
ITH4	ITA	395	40
CY00	CYP	87	25815
CH02	CHE	215	12
DE14	DEU	1113	52
EL30	GRC	1743	577
UKC1	GBR	451	1137
CZ07	CZE	2331	9
UKJ1	GBR	2471	1
UKF2	GBR	2537	3
UKF2	GBR	3591	4
AT13	AUT	755	1
UKI7	GBR	2725	8
HU32	HUN	1308	98
RO22	ROU	227	14
DE11	DEU	178	170
IE04	IRL	150	40
DE21	DEU	699	14
DE91	DEU	274	14
DE71	DEU	3472	2
PL63	POL	128	74
TR51	TUR	1944	5883
ITC4	ITA	2345	2
NO08	NOR	1276	30
RO21	ROU	1219	554
UKJ1	GBR	251	63
UKJ1	GBR	778	4
DE73	DEU	2635	906
PT16	PRT	677	33
EL51	GRC	205	20
DE50	DEU	11	568
DE72	DEU	1580	170
IE05	IRL	1247	3698
CH05	CHE	360	3
UKJ1	GBR	1989	71
ITC3	ITA	352	8707
SE23	SWE	377	146
UKJ1	GBR	1462	570
SE11	SWE	1896	5
ITI2	ITA	637	25
ITC1	ITA	97	2410
DE30	DEU	638	28
BE35	BEL	68	3
CZ07	CZE	21	397
UKE3	GBR	2630	176
PL22	POL	677	30
ES51	ESP	593	746
CH02	CHE	2435	22
ITG1	ITA	496	12
CZ01	CZE	780	2
DEF0	DEU	483	15
PL63	POL	83	4
AT21	AUT	1687	6
UKH1	GBR	1324	4394
PL91	POL	2537	8
DE13	DEU	412	44896
NL33	NLD	1667	41
BE23	BEL	2996	116
BE25	BEL	1147	9
ITG2	ITA	796	6
FI1C	FIN	470	270
FRE1	FRA	236	72
DEF0	DEU	1231	108
UKK3	GBR	14	522
ES64	ESP	530	4
ES21	ESP	71	62
PL52	POL	17	4
CZ06	CZE	233	9
UKH1	GBR	158	15
ES61	ESP	313	6
DE92	DEU	352	64
UKJ1	GBR	588	490
TR63	TUR	78	14
FRL0	FRA	1743	220
RS11	SRB	288	4
CZ06	CZE	150	288
UKL2	GBR	1524	22
EL63	GRC	1185	22
UKJ1	GBR	341	269
PL41	POL	2629	45
DE91	DEU	184	17
UKH3	GBR	765	20
DED5	DEU	1918	16
PT17	PRT	438	88
DEG0	DEU	25	1412
HR05	HRV	2081	5
DED2	DEU	1888	117
DE21	DEU	1843	75
UKJ2	GBR	316	14
DEF0	DEU	386	4
TR72	TUR	248	15
FRD1	FRA	1398	12
EL52	GRC	3339	52
IE05	IRL	486	26
NL11	NLD	1884	30
TR72	TUR	412	849
NL22	NLD	178	22
FI1C	FIN	1460	75
PT16	PRT	1313	18
AT12	AUT	19	252
ITI1	ITA	784	6
FRI1	FRA	2573	294
PL42	POL	28	402
ITI1	ITA	1475	42
FRK2	FRA	2670	2082
UKI3	GBR	64	14
ITF3	ITA	301	161
UKK1	GBR	204	39
EE00	EST	1925	2
SE31	SWE	337	144
DE12	DEU	1605	178
AT13	AUT	1311	92
UKD4	GBR	2693	6
FRH0	FRA	1299	12
DEA5	DEU	1185	28
UKN0	GBR	1525	111
ITC4	ITA	1747	47
UKG3	GBR	6	143
DK01	DNK	50	163
TR61	TUR	25	24
ES11	ESP	3114	252
HR03	HRV	981	6
UKJ1	GBR	1597	28
DE25	DEU	1703	469
DE30	DEU	2604	36
BE21	BEL	236	12
ITC4	ITA	28	4455
ES11	ESP	341	4
AT13	AUT	1147	12
RO32	ROU	58	1367
DE50	DEU	377	25
ITF3	ITA	484	149
FRL0	FRA	2505	5
ITI3	ITA	2022	1
FRI2	FRA	1604	5
TRB1	TUR	50	102
UKM7	GBR	28	458
UKL2	GBR	1669	156
NL22	NLD	496	1
DE60	DEU	2766	6
ITC1	ITA	804	36
UKI3	GBR	1073	225
LV00	LVA	1185	8
TR21	TUR	230	4
SE11	SWE	87	3762
FI1C	FIN	1778	46
TR71	TUR	377	490
ES30	ESP	78	1977
FRE2	FRA	105	451
ES52	ESP	988	13
CZ01	CZE	1124	28
FR10	FRA	778	102
ES11	ESP	158	4
AT12	AUT	1028	2
UKK1	GBR	1460	892
UKJ1	GBR	3114	139
DEA3	DEU	1847	310
CZ06	CZE	924	10
ES61	ESP	1785	6
ES30	ESP	2654	15
DE26	DEU	201	379
PT11	PRT	534	146
FR10	FRA	132	32
ITF4	ITA	1738	20
ES41	ESP	1231	57
ITC1	ITA	968	108
AT13	AUT	2725	596
TR62	TUR	1490	20
DED4	DEU	104	12
ITI3	ITA	486	9
DE14	DEU	1604	22
UKK4	GBR	1147	14
ES21	ESP	299	851
FRC2	FRA	201	19
SE23	SWE	1415	19
UKF1	GBR	518	21
LU00	LUX	3076	54
DE11	DEU	3359	7
DED4	DEU	2331	15
NL42	NLD	66	138
DE30	DEU	1830	587
ITC1	ITA	486	375
UKI3	GBR	1918	3003
DED4	DEU	1113	29
EE00	EST	123	44
AT22	AUT	2081	8
FRH0	FRA	518	42
HU11	HUN	114	64
UKK1	GBR	451	42
UKD3	GBR	1460	198
FRF1	FRA	1904	279
LU00	LUX	811	1
DK01	DNK	114	426
DEA3	DEU	1073	4
UKK1	GBR	1669	432
FRF3	FRA	3045	51
TRB2	TUR	220	65
DED4	DEU	3022	4
TR33	TUR	50	211
FRK1	FRA	2630	544
RS11	SRB	599	5
PL21	POL	84	254
FRJ1	FRA	274	334
AT31	AUT	19	650
SK01	SVK	475	90
CH02	CHE	25	844
NO06	NOR	2752	1
DE12	DEU	1522	56
DEA5	DEU	2505	1
NL32	NLD	1429	2
DE92	DEU	124	16
TR10	TUR	891	3
UKJ2	GBR	1254	6
NL42	NLD	1151	32
ES22	ESP	1616	51
FI1C	FIN	1524	10
TR10	TUR	2269	14
UKD6	GBR	156	474
FRB0	FRA	252	477
FRE1	FRA	1428	12
TR71	TUR	1958	18
ES30	ESP	71	656
CH02	CHE	1015	688
TR90	TUR	1743	176
DEE0	DEU	248	78
FR10	FRA	1343	1551
UKD7	GBR	1524	1
ITF1	ITA	1675	36
UKD7	GBR	1113	125
PL62	POL	105	11
AT13	AUT	2635	12
TR41	TUR	1843	6
ES30	ESP	2291	91
FRK2	FRA	6	27215
UKJ2	GBR	245	291
FR10	FRA	906	153
DE27	DEU	1669	30
TR51	TUR	3580	166
FI19	FIN	1075	206
DED2	DEU	3106	1413
BE24	BEL	2437	14
ITG2	ITA	1580	30
SE12	SWE	717	8
DE12	DEU	2849	223
FI1D	FIN	593	1402
UKF2	GBR	1711	5
AT22	AUT	780	4
CZ06	CZE	5	39
RO21	ROU	637	1
FI1C	FIN	268	198
DE24	DEU	651	4
CZ05	CZE	268	8
ES22	ESP	58	5
UKJ3	GBR	215	3
DE40	DEU	907	10
DK01	DNK	1085	2
UKC1	GBR	278	6
TRA1	TUR	1401	17
DE92	DEU	2261	39
DE25	DEU	299	8490
NL21	NLD	1001	4
DEB3	DEU	44	248
UKE1	GBR	1001	2
ITI3	ITA	778	223
IE04	IRL	639	6
SE12	SWE	1263	4421
EL43	GRC	352	2648
DK04	DNK	2178	4
DEG0	DEU	2281	56
UKE3	GBR	336	4
NO06	NOR	184	24
RO22	ROU	156	9452
SK01	SVK	57	184
FRJ2	FRA	124	123
ES41	ESP	393	9
FRK2	FRA	906	286
DE91	DEU	393	4
PL61	POL	2529	65
ES24	ESP	201	1098
LT01	LTU	1226	242
FRJ1	FRA	293	1
ITH5	ITA	1015	492
CH03	CHE	3485	8
CH04	CHE	1553	168
NL41	NLD	3688	6
DEA5	DEU	5	1403
TR71	TUR	486	270
SE23	SWE	496	301
DE24	DEU	525	14
DE91	DEU	438	249
DK05	DNK	201	4
DEG0	DEU	2573	14
UKI3	GBR	800	28
FI1C	FIN	2488	2
FRB0	FRA	2752	30
ES52	ESP	525	152
DE21	DEU	98	798
FRC1	FRA	1398	44
NL22	NLD	2086	142
UKD3	GBR	2488	160
FRD2	FRA	2010	17
ITC3	ITA	760	22
BE21	BEL	2074	4
UKJ1	GBR	87	26207
RO32	ROU	1854	318
FRF3	FRA	2010	14
SE23	SWE	14	109474
PL21	POL	58	24
BE35	BEL	3018	52
HR03	HRV	17	85
BE33	BEL	1352	8
UKG2	GBR	981	40
DEA5	DEU	50	243
UKK3	GBR	496	3
UKN0	GBR	395	32
DE92	DEU	105	15
ITH5	ITA	1231	235
DE11	DEU	2080	12
BE23	BEL	875	8
BE24	BEL	438	157
CZ05	CZE	534	63
UKF2	GBR	220	5
SI04	SVN	1020	15
ITH5	ITA	578	847
SE21	SWE	323	110
DE11	DEU	544	8
FI1C	FIN	178	272
UKH1	GBR	1331	30
BE33	BEL	1226	99
DK01	DNK	2049	1
UKJ1	GBR	132	11
TR32	TUR	662	36
DED5	DEU	299	36
EL43	GRC	3755	45
TR10	TUR	1958	165
RS11	SRB	98	21
FI1D	FIN	911	66
DE14	DEU	804	38
TR10	TUR	865	2
DE23	DEU	178	28
UKC1	GBR	3115	12
RO22	ROU	137	12
ES24	ESP	208	182
TR63	TUR	104	2
TR31	TUR	328	159
TR72	TUR	1231	47
DEA5	DEU	532	23
HR05	HRV	2	9
BE21	BEL	1001	155
FRF3	FRA	44	122
CH02	CHE	70	18
DE80	DEU	1958	30
UKN0	GBR	2261	1
DE27	DEU	178	14
FRC2	FRA	1001	2
FI1C	FIN	496	1652
UKI3	GBR	3573	1996
ES41	ESP	348	404
UKD7	GBR	2331	3453
HR05	HRV	301	77
DE14	DEU	557	4
FI19	FIN	1120	24
ITH4	ITA	1703	434
DEF0	DEU	412	63
DEA1	DEU	2555	4
SK01	SVK	19	380
SE23	SWE	2996	332
DEA5	DEU	1522	27
DEC0	DEU	1462	60
HU11	HUN	5	1225
ES30	ESP	1588	1
FRI3	FRA	1523	4
FRD1	FRA	878	52
DE91	DEU	3147	32
ITC4	ITA	2300	42
UKF1	GBR	245	425
FRJ1	FRA	3198	56
DE91	DEU	374	6
ITC4	ITA	54	20
DE30	DEU	3485	293
ES62	ESP	393	7
DE40	DEU	377	1189
SE23	SWE	1460	539
UKD7	GBR	220	60
DE12	DEU	558	199
NL41	NLD	1628	27
DK01	DNK	2849	102
ES30	ESP	1918	11986
CH01	CHE	556	71
TR22	TUR	910	10
ES51	ESP	2110	81
DE26	DEU	156	195
FRL0	FRA	233	48
TRA2	TUR	25	162
DEB3	DEU	1972	9
ES61	ESP	1441	116
SE11	SWE	1450	92
DE21	DEU	2743	60
UKH1	GBR	1604	6
DE13	DEU	1369	956
DEF0	DEU	184	449
TR51	TUR	1343	511
ITG1	ITA	1258	177
IS00	ISL	586	5
TR22	TUR	891	140
DE71	DEU	1129	72
TR51	TUR	2725	44
TR31	TUR	3018	2
EL43	GRC	651	572
NL32	NLD	299	6
DEA3	DEU	1028	10
DE30	DEU	1258	8
FRI1	FRA	1291	80
AT22	AUT	2126	617
FRD1	FRA	942	706
TRB2	TUR	11	12
UKD3	GBR	1258	21
TR10	TUR	1604	50
FRG0	FRA	0	464
IE05	IRL	900	65
FRL0	FRA	50	5767
ES24	ESP	1927	43
DE94	DEU	865	1
FRF3	FRA	735	2
DEA1	DEU	556	220
DK01	DNK	323	1
FRH0	FRA	1254	24
DE72	DEU	1843	387
HR03	HRV	772	556
FI1D	FIN	1428	12
UKJ1	GBR	595	26
TR10	TUR	2086	2
SE22	SWE	1129	7
IE05	IRL	1382	169
PT11	PRT	97	54
DE12	DEU	622	5
UKF2	GBR	1457	114
ES41	ESP	875	4
ES43	ESP	393	12
DE21	DEU	2261	3
UKE4	GBR	412	380
UKE4	GBR	248	24
PL41	POL	637	17
ITF3	ITA	1940	1
UKK3	GBR	268	26
DK04	DNK	1169	28
BE31	BEL	1824	4
CH04	CHE	1852	299
ES11	ESP	1077	27
UKI3	GBR	2882	384
ES22	ESP	1407	4
UKM8	GBR	321	13
UKM7	GBR	1291	476
UKE3	GBR	227	16
SK02	SVK	2088	9
UKI7	GBR	636	1
ITC4	ITA	137	67
NL33	NLD	1854	1227
ES61	ESP	1904	9
DE71	DEU	811	12
PL91	POL	2354	16
FRL0	FRA	5	96
ES30	ESP	1289	1
ITF6	ITA	995	2
UKJ1	GBR	1324	2651
NL31	NLD	2121	348
HU23	HUN	123	6
FRK2	FRA	1687	4
ITF6	ITA	2377	8
BE24	BEL	1675	40
DE30	DEU	776	26
ES21	ESP	97	434
AT13	AUT	3207	3
TR32	TUR	2426	192
DE21	DEU	352	6857
AT13	AUT	556	306
UKL2	GBR	2443	20
ITF3	ITA	66	903
TR62	TUR	208	720
ES13	ESP	878	30
HR05	HRV	1493	18
DE13	DEU	595	4
EL52	GRC	1138	9
CZ04	CZE	301	29
DEA1	DEU	1694	11
DE30	DEU	484	621
ITF4	ITA	1185	10
TR31	TUR	1546	8
UKM8	GBR	2541	62
ITI1	ITA	530	20
ES30	ESP	3049	54
UKM7	GBR	1310	15
CZ06	CZE	1451	2
DE30	DEU	21	127
AT13	AUT	1102	1
FI1B	FIN	71	326
NL42	NLD	878	45
SE11	SWE	968	147
DK05	DNK	1001	35
SI04	SVN	2022	11
DEB3	DEU	2537	57
UKD1	GBR	1605	9
AT33	AUT	5	34
ITH5	ITA	350	863
UKD3	GBR	2260	572
FI1B	FIN	425	62
HR05	HRV	2126	140
CH03	CHE	1785	192
AT22	AUT	616	20
DEA1	DEU	518	26
NL41	NLD	28	2097
CH04	CHE	220	851
ITH4	ITA	1247	3353
ES30	ESP	534	228
FI19	FIN	911	70
EL61	GRC	1065	2
UKH1	GBR	203	37
DE30	DEU	1740	21
PL84	POL	71	95
EL30	GRC	891	6
PL51	POL	28	36
LV00	LVA	2085	4
ES21	ESP	2635	903
ITI1	ITA	2529	63
FR10	FRA	2079	48
FRJ1	FRA	1219	16
BE24	BEL	3147	37
AT13	AUT	2529	58
TR72	TUR	1276	40
FRF3	FRA	2081	284
NL32	NLD	1847	964
NL41	NLD	2293	4
UKD3	GBR	14	147615
DE14	DEU	348	7599
DE13	DEU	1604	42
DEE0	DEU	1013	36
FRF1	FRA	413	14
FRK2	FRA	450	132
FRC2	FRA	11	52
AT31	AUT	1407	7
PL91	POL	146	2
PL61	POL	1311	47
ITH3	ITA	1738	454
CH03	CHE	1322	14
EE00	EST	942	194
DE92	DEU	1525	225
ES62	ESP	184	10
DE12	DEU	114	462
ITC1	ITA	778	2
SE33	SWE	227	40
PT11	PRT	123	24
RO12	ROU	3045	4
FRI2	FRA	412	1998
IE05	IRL	1135	1
ITC4	ITA	2592	4
RO11	ROU	637	4
FRH0	FRA	981	285
DE40	DEU	1935	306
ES61	ESP	3250	80
NL33	NLD	3573	181
UKH1	GBR	1369	2688
ES42	ESP	1407	1
FRF1	FRA	705	2
FR10	FRA	1597	42
ITH3	ITA	1522	104
UKI7	GBR	1918	57
SI04	SVN	811	4
ITG2	ITA	381	15
FRJ2	FRA	2354	2
UKC1	GBR	316	22
FI1D	FIN	137	47
CH01	CHE	1401	1
DE25	DEU	598	8
LV00	LVA	639	29
BE24	BEL	274	969
DE26	DEU	1120	8
CH03	CHE	1011	20
UKK1	GBR	114	136
SE11	SWE	486	26
DE92	DEU	98	300
SE12	SWE	107	58
RO32	ROU	286	25
UKF2	GBR	1965	1
DE24	DEU	734	66
FRE1	FRA	2752	201
FRB0	FRA	323	233
PL71	POL	699	24
DE80	DEU	695	7
AT33	AUT	2354	164
PL21	POL	2022	1
UKF1	GBR	865	7
ITF3	ITA	47	68
DE13	DEU	84	64
FRH0	FRA	1382	1015
HU32	HUN	1263	153
DK02	DNK	534	2
FRH0	FRA	328	87
FI1B	FIN	534	1
DEA4	DEU	0	2
FR10	FRA	588	295
EL43	GRC	1165	40
PL21	POL	123	38
DE13	DEU	232	1
NL22	NLD	2227	60
FRB0	FRA	622	246
ES41	ESP	17	297
ES61	ESP	66	3008
UKF2	GBR	599	4
DEF0	DEU	245	227
FR10	FRA	784	20
SE33	SWE	124	62
BG41	BGR	1468	3
TR51	TUR	1597	2
DE27	DEU	2010	4
ITI1	ITA	2403	32
UKI3	GBR	450	177
LT01	LTU	1316	399
PT11	PRT	663	9
AT31	AUT	482	128
DE12	DEU	1927	42
ITI4	ITA	1258	128
IE06	IRL	1888	8
DE11	DEU	2334	168
DEB3	DEU	1429	4
CZ01	CZE	530	4
SE31	SWE	1709	208
DED4	DEU	988	1
LU00	LUX	1675	28
RO32	ROU	1019	18
DE12	DEU	1628	12
ITC3	ITA	3250	4
DE50	DEU	236	54
HU32	HUN	1369	116
UKD7	GBR	1865	72
UKD3	GBR	1865	1081
DE12	DEU	1001	26
CH01	CHE	1462	298
NL31	NLD	518	3
FRF1	FRA	3212	14
PL41	POL	518	2
FRK2	FRA	1028	14
TR71	TUR	107	396
DK04	DNK	2766	56
ES51	ESP	230	18
AT13	AUT	1861	5
DE91	DEU	271	48
FRF1	FRA	1493	498
FI19	FIN	1939	2
HU11	HUN	911	55
DEA4	DEU	2121	16
ES30	ESP	248	1165
AT13	AUT	2426	6
ES30	ESP	412	58170
BE33	BEL	288	6
DE14	DEU	444	21
PL52	POL	152	63
DE23	DEU	557	30
DEE0	DEU	1896	22
DE23	DEU	721	1
FRJ2	FRA	2425	2
UKF2	GBR	1290	12
DE92	DEU	5	3986
BE21	BEL	981	8
ES24	ESP	105	21
ES12	ESP	1462	10
ITI2	ITA	360	184
EE00	EST	804	16
