nuts2	country_iso_alpha3_code	cluster_id1	counts
TR10	TUR	2822	4
TR90	TUR	313	2
IE05	IRL	1401	110
ES11	ESP	1604	147
AT13	AUT	1247	22
IE05	IRL	1928	2
ES30	ESP	852	6
ES61	ESP	959	14
NO06	NOR	146	12
UKI3	GBR	826	1
FRI1	FRA	2364	4
ITF3	ITA	1776	12
PT17	PRT	146	8
UKC2	GBR	921	61
CH04	CHE	1579	2
NL22	NLD	1604	18
DK02	DNK	1835	4
DE11	DEU	252	5
NL32	NLD	921	17
TR52	TUR	205	72
UKI3	GBR	299	73
CH04	CHE	721	5
UKJ1	GBR	1343	8
SI04	SVN	1457	86
DE71	DEU	381	26
TR33	TUR	205	24
TRB1	TUR	857	18
DE12	DEU	201	37
ITH5	ITA	726	12
PL51	POL	1429	4
NO08	NOR	1247	55
FRI3	FRA	205	9
ITC3	ITA	146	6
CZ01	CZE	321	6
CZ06	CZE	3045	12
DE30	DEU	146	1
SE12	SWE	1752	2
TR62	TUR	921	180
SE22	SWE	66	39
DEC0	DEU	614	2
UKC2	GBR	2743	15
RS11	SRB	208	2
CH03	CHE	201	8
FI1C	FIN	1322	8
CH02	CHE	1918	10
ITH5	ITA	1398	16
DK03	DNK	19	63
DE71	DEU	1978	29
FRF3	FRA	857	26
ITH1	ITA	1605	2
DE21	DEU	233	16
FRF1	FRA	66	118
TR82	TUR	921	55
ES61	ESP	156	36
BG34	BGR	201	6
ES30	ESP	3573	8
RS11	SRB	201	8
ITI2	ITA	1604	11
DE60	DEU	1429	3
FI1B	FIN	78	4
FRH0	FRA	1398	28
ES61	ESP	1322	8
UKF1	GBR	1752	21
PL22	POL	921	37
FRL0	FRA	593	4
BE35	BEL	274	7
CH04	CHE	236	90
DED2	DEU	28	51
FI19	FIN	1457	2
FRK2	FRA	299	53
ME00	MNE	921	1
DEA3	DEU	1429	2
HU33	HUN	1468	7
ES52	ESP	5	33
UKG3	GBR	3573	12
ES42	ESP	1738	150
UKM5	GBR	828	3
TR10	TUR	772	22
ITF4	ITA	1587	2
ES41	ESP	772	6
UKN0	GBR	19	11
ITG1	ITA	1743	164
TR42	TUR	66	58
ES51	ESP	2	48
DE73	DEU	772	12
ME00	MNE	857	2
SE33	SWE	105	38
DEF0	DEU	772	4
CH01	CHE	2725	10
TRB1	TUR	876	38
BE22	BEL	105	4
FRK2	FRA	1835	14
RO21	ROU	1723	2
DE21	DEU	1451	2
EL43	GRC	1457	75
BE24	BEL	1579	2
FRF3	FRA	1429	6
TR51	TUR	132	72
DE21	DEU	5	66
DE30	DEU	381	5
ES51	ESP	66	520
FR10	FRA	511	6
TR41	TUR	645	9
DE11	DEU	721	5
FRL0	FRA	1457	4
DE40	DEU	772	6
UKD3	GBR	146	1
DE91	DEU	772	9
DE22	DEU	205	4
ITG1	ITA	5	23
UKG3	GBR	2426	38
SE33	SWE	3045	6
RO12	ROU	921	7
ES52	ESP	724	4
PL82	POL	1441	8
DED2	DEU	1429	4
DE12	DEU	1747	11
ITH5	ITA	87	131
ES61	ESP	721	1
LT01	LTU	1743	2
UKJ1	GBR	2426	14
DED5	DEU	1896	28
PT18	PRT	1457	6
FRK1	FRA	3045	146
ITH3	ITA	1792	3
NL21	NLD	124	30
UKH1	GBR	1703	20
UKE4	GBR	1247	1
SK04	SVK	105	2
FRI2	FRA	1835	4
DEA3	DEU	57	30
FRH0	FRA	1289	3
HU33	HUN	1667	4
DEA4	DEU	1247	44
BE33	BEL	1978	60
SE12	SWE	733	2
BE33	BEL	5	1
SE12	SWE	1450	54
ES42	ESP	1918	4
UKK1	GBR	1450	56
FRE1	FRA	1743	1
ITH4	ITA	1738	40
FRH0	FRA	78	1
UKJ4	GBR	105	10
DE12	DEU	593	3
ITH3	ITA	1355	9
FRD2	FRA	921	4
FRK2	FRA	726	48
FRK2	FRA	2426	85
DE23	DEU	942	4
