nuts2	country_iso_alpha3_code	cluster_id1	counts
BE24	BEL	217	40
ITC3	ITA	1978	4
CH01	CHE	1978	8
TRC1	TUR	1605	22
UKD4	GBR	1456	24
FRK1	FRA	217	12
TR62	TUR	1752	4
UKJ3	GBR	1752	2
ITI4	ITA	1752	6
DE25	DEU	1978	26
ES61	ESP	137	6
PL51	POL	2172	3
TR61	TUR	1978	2
TRC1	TUR	1752	14
BE25	BEL	1752	2
DEA2	DEU	1605	144
TR31	TUR	259	6
ES52	ESP	1978	20
DK01	DNK	1366	8
NL22	NLD	1605	80
AT22	AUT	1366	5
FRL0	FRA	137	1
FRI1	FRA	1366	10
FRJ2	FRA	1366	12
FRE2	FRA	1366	9
DK01	DNK	217	8
BE23	BEL	1752	2
UKE4	GBR	1366	5
ES52	ESP	1605	60
FRI1	FRA	217	12
UKF1	GBR	1605	60
ITG2	ITA	1605	80
PT17	PRT	1366	2
ES43	ESP	217	16
UKG3	GBR	1752	2
ES41	ESP	1978	2
UKJ1	GBR	1605	20
EL30	GRC	1752	91
CH04	CHE	217	60
IE05	IRL	1605	1
DE21	DEU	1978	9
NO08	NOR	1456	80
ITI1	ITA	1978	2
DE11	DEU	137	2
SE11	SWE	1366	2
ITH3	ITA	1752	3
UKC1	GBR	137	5
UKM9	GBR	1366	6
NL33	NLD	1366	1
TR31	TUR	1978	62
TRC3	TUR	1752	2
PL82	POL	1978	8
NO0A	NOR	3036	2
EL30	GRC	1605	500
EL52	GRC	1978	1
DK04	DNK	259	6
UKL1	GBR	1456	48
SE33	SWE	1366	2
FRJ1	FRA	259	40
TR10	TUR	259	119
PL71	POL	259	4
DE60	DEU	137	2
TR31	TUR	1752	2
UKI3	GBR	137	70
DEA2	DEU	1978	5
BE23	BEL	137	3
TR81	TUR	217	12
ITG1	ITA	259	3
DE24	DEU	1752	2
FR10	FRA	1366	127
UKF1	GBR	1978	10
PL41	POL	259	4
IE06	IRL	1366	2
UKK1	GBR	137	1
TR42	TUR	137	4
TR10	TUR	627	18
BE33	BEL	1978	24
SE23	SWE	733	20
TR52	TUR	259	16
HR03	HRV	1605	80
UKH1	GBR	1366	29
ITI1	ITA	1752	5
FR10	FRA	217	22
DK04	DNK	1978	20
DE21	DEU	1605	44
ES13	ESP	1978	4
TR71	TUR	1605	20
FI1D	FIN	1456	32
EL51	GRC	217	16
DK05	DNK	1752	1
AT33	AUT	217	3
ITG1	ITA	1605	80
ES51	ESP	137	7
RO11	ROU	1978	16
ITF6	ITA	137	22
SE22	SWE	1978	24
ITC4	ITA	1978	9
FRD1	FRA	1978	1
DE21	DEU	1752	6
BE21	BEL	259	16
IE05	IRL	217	96
ITC1	ITA	1366	15
TR51	TUR	1366	1
UKD3	GBR	1366	1
SE11	SWE	1978	25
PL21	POL	259	32
FR10	FRA	1605	20
ES51	ESP	259	160
PT17	PRT	1978	37
UKK1	GBR	1366	2
PL52	POL	92	6
ITF3	ITA	217	51
SE22	SWE	259	3
PL62	POL	2172	3
ES24	ESP	1605	180
AT33	AUT	1978	1
DEG0	DEU	1366	3
DK01	DNK	137	6
NL11	NLD	1978	9
EL52	GRC	1605	20
BE23	BEL	259	16
FRF3	FRA	1978	16
EE00	EST	217	24
UKD7	GBR	217	4
ITH2	ITA	1978	23
UKE4	GBR	1978	28
ITG1	ITA	217	28
FRJ2	FRA	1978	2
ITH5	ITA	1978	12
SE11	SWE	259	6
TR61	TUR	2172	4
PL51	POL	1978	3
ES51	ESP	1366	37
PL91	POL	259	4
CY00	CYP	1978	26
IS00	ISL	1366	18
UKJ3	GBR	1978	16
NL33	NLD	3140	2
UKM7	GBR	1978	2
DE93	DEU	1366	5
NL31	NLD	1605	23
DE12	DEU	1366	8
ITC4	ITA	259	40
CH04	CHE	259	44
ES24	ESP	1752	6
UKJ1	GBR	1456	20
NL22	NLD	217	19
UKH1	GBR	1978	7
UKE1	GBR	1978	1
UKF2	GBR	1978	2
ES61	ESP	217	15
ES30	ESP	1366	2
CH03	CHE	1366	4
BE31	BEL	137	3
TRA2	TUR	1978	2
UKI3	GBR	1366	45
UKM5	GBR	1366	13
FR10	FRA	1978	5
DE14	DEU	1978	4
NO0A	NOR	1366	18
PL21	POL	1978	16
ES24	ESP	1978	8
ES11	ESP	1978	10
BE33	BEL	1752	4
ITG1	ITA	1456	8
TRC2	TUR	259	6
ES11	ESP	627	6
DE30	DEU	1366	15
DED5	DEU	1366	19
UKM7	GBR	1366	25
DK05	DNK	1978	18
NL33	NLD	217	12
DEA2	DEU	1752	2
ITI3	ITA	259	14
ITF5	ITA	217	15
FR10	FRA	259	64
PT11	PRT	1366	1
TR33	TUR	1752	11
TR10	TUR	1978	1
IE06	IRL	1978	8
FRJ2	FRA	1605	20
UKH2	GBR	217	6
UKJ1	GBR	1978	1
TR61	TUR	1752	7
EL52	GRC	1752	8
UKH2	GBR	1366	4
UKM8	GBR	137	1
SE23	SWE	217	12
UKJ2	GBR	137	67
SI04	SVN	1978	16
DED4	DEU	1366	25
ITH2	ITA	259	124
UKL1	GBR	1605	21
FRK2	FRA	1978	5
FRK2	FRA	627	18
EE00	EST	1978	2
FRI2	FRA	217	6
PT18	PRT	1366	2
ES51	ESP	1978	24
IE04	IRL	217	96
FRF1	FRA	1366	10
DK01	DNK	1752	1
DE40	DEU	1366	29
ES41	ESP	137	46
RO32	ROU	1978	4
PL72	POL	627	4
IE05	IRL	259	96
SE12	SWE	1366	6
BE23	BEL	217	40
ITI4	ITA	217	39
SE23	SWE	1978	17
BE33	BEL	733	15
UKI3	GBR	259	8
ITI2	ITA	1978	16
DE12	DEU	1978	34
UKM8	GBR	1978	2
DE60	DEU	1366	3
TR21	TUR	1456	8
NL31	NLD	137	3
DED2	DEU	1366	2
ITI4	ITA	1366	21
ITH5	ITA	1366	6
TR42	TUR	217	30
BE25	BEL	217	28
ES51	ESP	1605	162
ITF3	ITA	137	1
ES12	ESP	1366	16
PT11	PRT	137	1
NO08	NOR	137	4
TR90	TUR	1366	1
ITC1	ITA	1978	50
UKI3	GBR	627	4
ITG1	ITA	137	2
FR10	FRA	733	15
TR51	TUR	1978	2
BG42	BGR	1978	32
TR32	TUR	1752	3
PL61	POL	217	3
NL22	NLD	259	20
UKK4	GBR	1605	44
LT01	LTU	3036	6
HU21	HUN	1978	2
NO08	NOR	733	20
PL62	POL	1978	24
ITF1	ITA	137	2
UKJ3	GBR	1366	2
PL21	POL	1366	1
FI1C	FIN	1456	32
EL61	GRC	1605	168
DE30	DEU	1605	102
FRK2	FRA	1366	60
UKJ1	GBR	1366	6
TR10	TUR	1752	1
TR33	TUR	1978	58
FI1C	FIN	1978	4
ES61	ESP	259	60
UKM8	GBR	1752	1
TR72	TUR	137	12
FRB0	FRA	1366	51
UKM7	GBR	1605	64
SE11	SWE	1605	120
UKL2	GBR	1978	1
UKM8	GBR	1605	42
ITI1	ITA	217	15
UKI7	GBR	627	2
CH01	CHE	1366	5
FRL0	FRA	217	6
DK01	DNK	2172	2
UKG3	GBR	1366	2
ITC4	ITA	1605	592
NL41	NLD	1605	3
UKL1	GBR	137	2
AT13	AUT	259	4
FRF3	FRA	1366	4
CY00	CYP	1605	40
UKI3	GBR	1978	4
NL33	NLD	137	3
DED5	DEU	1978	4
ES70	ESP	217	12
ES61	ESP	1978	2
SE33	SWE	1752	3
DE14	DEU	1366	6
ITI3	ITA	217	6
EL43	GRC	1605	424
NO06	NOR	137	8
CH04	CHE	1366	29
ES52	ESP	217	31
UKC1	GBR	1366	25
EL63	GRC	1366	6
TR32	TUR	1978	1
UKJ2	GBR	217	6
ITF6	ITA	1366	5
BE24	BEL	137	4
FRI2	FRA	1366	4
NO0A	NOR	1978	2
UKG3	GBR	1456	12
NL12	NLD	217	15
