nuts2	country_iso_alpha3_code	cluster_id1	counts
DEA2	DEU	1366	2
UKJ1	GBR	804	13
ES62	ESP	393	2
CH01	CHE	278	12
DE91	DEU	393	1
PL84	POL	2184	3
DK05	DNK	137	2
NL32	NLD	14	2
UKM6	GBR	2414	57
LV00	LVA	2110	20
DE72	DEU	397	48
SE33	SWE	397	4
CH04	CHE	1673	3
CH03	CHE	137	1
DK03	DNK	14	5
SI03	SVN	1332	1
DEB3	DEU	14	3
UKI3	GBR	1891	165
DEA2	DEU	1738	2
PT16	PRT	2414	76
FRD2	FRA	1332	2
BE10	BEL	1738	2
ES42	ESP	1332	26
DK04	DNK	1332	6
HU21	HUN	137	3
DE71	DEU	1553	4
TR71	TUR	2904	4
FRI1	FRA	1366	6
FRE1	FRA	1332	6
EL63	GRC	1450	12
FRJ2	FRA	1366	12
UKC1	GBR	2307	1
UKE4	GBR	1366	13
FR10	FRA	397	72
CH04	CHE	2307	8
CZ01	CZE	2904	1
FRF1	FRA	14	6
UKJ1	GBR	1738	8
ITG1	ITA	765	1
TR71	TUR	2308	6
ITC1	ITA	393	1
ES30	ESP	393	29
DE25	DEU	1553	8
DE11	DEU	1120	45
ES61	ESP	2414	19
AT13	AUT	1120	36
TR32	TUR	1891	2
CZ01	CZE	2308	4
PL21	POL	1120	1
DE94	DEU	1738	8
DE40	DEU	639	9
DE11	DEU	137	11
FRE1	FRA	1553	10
SE11	SWE	1366	2
ES30	ESP	1891	95
ITG1	ITA	397	14
UKC1	GBR	137	12
FRL0	FRA	2414	19
FRK2	FRA	14	9
UKH2	GBR	1120	5
UKK3	GBR	1891	130
ES11	ESP	1891	95
UKD7	GBR	1891	8
BE24	BEL	1553	4
DEA1	DEU	1553	2
ES52	ESP	1553	4
NO06	NOR	1332	2
ITF3	ITA	397	4
ITF6	ITA	2307	3
TR10	TUR	1891	2
RO21	ROU	2110	18
DEA1	DEU	137	1
ES61	ESP	137	21
NO06	NOR	3204	28
UKM7	GBR	376	24
UKE1	GBR	1332	2
NL31	NLD	397	52
ES51	ESP	944	52
ES51	ESP	393	1
UKC1	GBR	1450	24
ES41	ESP	1553	2
UKF3	GBR	1332	6
UKF1	GBR	1332	1
AT13	AUT	662	8
DE12	DEU	2307	4
NO08	NOR	397	262
ITI3	ITA	1332	2
DE21	DEU	1553	8
FRH0	FRA	2110	2
ITI4	ITA	2184	4
ITI1	ITA	1553	6
EL61	GRC	1891	4
DED2	DEU	2184	5
ITC3	ITA	1891	24
ES42	ESP	1738	20
FRK2	FRA	2184	2
FRL0	FRA	137	3
ES52	ESP	1332	1
DEA5	DEU	1450	4
CH01	CHE	2110	3
DK05	DNK	1738	10
UKI3	GBR	3204	1
DEA5	DEU	804	8
CH01	CHE	137	2
FI1B	FIN	14	6
IE06	IRL	397	14
DE91	DEU	1553	2
DE21	DEU	397	4
NO0A	NOR	1891	4
NL21	NLD	397	10
DK01	DNK	376	8
DE30	DEU	1891	58
UKJ1	GBR	1332	9
AT13	AUT	2414	285
CZ01	CZE	1553	8
UKM7	GBR	1891	300
CH01	CHE	1120	16
ES22	ESP	393	13
PL41	POL	397	8
TR71	TUR	1553	6
CH04	CHE	1450	8
RO21	ROU	1120	4
PT17	PRT	376	36
HR03	HRV	2308	2
ITI1	ITA	1332	13
DE94	DEU	1332	4
CZ01	CZE	397	18
FRG0	FRA	2184	1
UKC2	GBR	1366	2
PL91	POL	397	48
NL33	NLD	639	36
ES12	ESP	1738	8
UKD3	GBR	2580	2
CY00	CYP	1891	4
FRI3	FRA	530	8
ITC4	ITA	393	3
UKK4	GBR	1891	247
UKN0	GBR	1332	4
TR42	TUR	1450	18
UKM8	GBR	1891	92
UKK1	GBR	1120	85
UKI3	GBR	137	22
ITG1	ITA	1332	6
BE23	BEL	137	52
PL91	POL	765	15
FRG0	FRA	2414	247
DE11	DEU	14	5
SE22	SWE	1450	6
UKM6	GBR	1891	68
ES52	ESP	14	18
BE22	BEL	2308	8
UKH1	GBR	376	4
ITF4	ITA	376	8
LT02	LTU	1891	22
UKK1	GBR	137	4
CH02	CHE	1735	20
DE25	DEU	1738	12
PL51	POL	2110	2
DED4	DEU	1738	6
CH01	CHE	2184	6
DEA3	DEU	1450	4
RS22	SRB	1332	1
TR41	TUR	1891	6
UKJ1	GBR	14	8
SE12	SWE	1450	4
BE31	BEL	14	3
NL31	NLD	748	27
FI1C	FIN	137	1
EE00	EST	1891	8
DK01	DNK	397	8
NO06	NOR	765	129
ITH4	ITA	1738	2
BE24	BEL	397	12
EL52	GRC	2308	8
DEA2	DEU	1553	8
SE32	SWE	765	4
BE21	BEL	1366	5
NL33	NLD	397	362
ITI1	ITA	14	6
CH01	CHE	14	4
UKF2	GBR	376	8
ES21	ESP	1553	8
DE12	DEU	1120	16
ITI4	ITA	1332	4
EL30	GRC	1738	1
ITC1	ITA	1891	125
NO06	NOR	397	30
EL30	GRC	14	1
DEA1	DEU	765	1
AT12	AUT	397	12
NL22	NLD	137	4
UKD3	GBR	2110	12
DE23	DEU	1120	4
CZ01	CZE	639	3
FRB0	FRA	2184	2
FR10	FRA	376	28
ITF5	ITA	2307	5
ES12	ESP	1332	11
UKD4	GBR	1891	2
SE33	SWE	1366	5
UKJ3	GBR	2110	4
NO08	NOR	278	3
NO06	NOR	639	3
DE14	DEU	14	1
DE60	DEU	137	2
TRC3	TUR	1332	2
FRK2	FRA	2414	1482
FR10	FRA	1366	17
UKI3	GBR	804	77
UKG3	GBR	1120	6
TR42	TUR	137	16
ITG2	ITA	397	14
SE23	SWE	1450	8
FRJ2	FRA	393	14
SE11	SWE	1891	15
ITH3	ITA	2904	2
RO32	ROU	2110	12
UKD3	GBR	1450	20
UKI7	GBR	804	4
UKN0	GBR	1553	4
SE33	SWE	3204	68
UKE4	GBR	530	1
UKF2	GBR	1891	62
ITH5	ITA	2414	855
ITH4	ITA	1332	1
ITC3	ITA	376	108
UKJ2	GBR	2184	1
CZ06	CZE	1891	4
UKJ3	GBR	1120	66
BE21	BEL	397	20
TR31	TUR	14	16
ES51	ESP	137	42
CH02	CHE	137	2
ES51	ESP	1891	74
ITC4	ITA	1891	60
DE21	DEU	1332	5
DE11	DEU	2184	5
BE33	BEL	2308	8
ITF6	ITA	137	11
NL41	NLD	1891	18
DED2	DEU	14	27
TR51	TUR	1891	6
AT22	AUT	278	3
DE40	DEU	376	24
DEA2	DEU	2414	19
FRK2	FRA	397	204
NO0A	NOR	397	16
ES11	ESP	397	4
NO09	NOR	1120	8
BE23	BEL	1553	14
BG41	BGR	1332	1
PL91	POL	1553	12
FRK2	FRA	2904	42
DED5	DEU	397	20
FRE2	FRA	1553	18
DE21	DEU	2184	9
UKM7	GBR	1553	18
ITI1	ITA	2184	1
DE11	DEU	393	4
FRJ1	FRA	1450	10
ITC1	ITA	376	32
BE24	BEL	2414	38
FRE1	FRA	1735	6
UKK4	GBR	1120	10
BE25	BEL	137	5
PL41	POL	2184	4
ITF4	ITA	2307	3
ITH3	ITA	1673	4
CZ01	CZE	2184	5
DE91	DEU	2184	23
DEB3	DEU	1553	42
DK03	DNK	137	3
UKL2	GBR	1366	10
RS11	SRB	534	24
UKE1	GBR	1366	9
FRL0	FRA	393	3
ITC4	ITA	2308	12
NL32	NLD	397	22
FRI3	FRA	1332	2
FRH0	FRA	1891	6
ITF1	ITA	1332	2
UKH1	GBR	397	24
DEA2	DEU	137	1
ES21	ESP	1891	382
FR10	FRA	1332	12
CH01	CHE	393	6
DE21	DEU	14	1
LU00	LUX	397	76
CH04	CHE	748	27
DE30	DEU	639	9
DE11	DEU	1891	22
FRJ1	FRA	1120	36
ITF4	ITA	2110	54
NL12	NLD	137	12
UKC1	GBR	1891	12
UKH1	GBR	639	18
PT16	PRT	1120	4
UKF1	GBR	1450	2
UKJ2	GBR	1450	8
UKF2	GBR	1738	4
FRJ1	FRA	137	1
DE91	DEU	14	12
NO08	NOR	1332	36
AT12	AUT	944	20
TR63	TUR	1891	7
FRK2	FRA	530	45
ES61	ESP	1891	225
IE04	IRL	1891	20
ITF3	ITA	1120	8
DE30	DEU	397	12
PT17	PRT	639	25
HR05	HRV	1738	6
UKE3	GBR	639	22
DE71	DEU	2184	8
DK05	DNK	530	6
EL63	GRC	393	2
SE11	SWE	1332	59
IE05	IRL	1120	38
SE22	SWE	748	27
DK01	DNK	137	85
BE24	BEL	1735	50
ES13	ESP	1891	17
ITC3	ITA	137	9
EE00	EST	1366	9
ITG1	ITA	1891	26
FRL0	FRA	1891	24
FRI1	FRA	1553	2
UKJ1	GBR	397	188
DEA1	DEU	2414	95
CH02	CHE	1553	14
TR52	TUR	1450	18
ITF6	ITA	1891	10
BE10	BEL	1120	5
ES70	ESP	1891	41
PT11	PRT	2110	5
IE06	IRL	14	26
AT22	AUT	1553	104
ITI4	ITA	2307	8
NL31	NLD	1332	18
UKG3	GBR	1553	10
FI19	FIN	1366	4
NO06	NOR	2414	19
BG41	BGR	1738	4
TR72	TUR	2308	6
ITF5	ITA	397	2
TRB1	TUR	1450	10
UKI3	GBR	530	16
ITI4	ITA	944	20
FR10	FRA	1738	6
SE12	SWE	1673	1
FRK2	FRA	639	75
DK01	DNK	2307	4
PL91	POL	1332	3
CH04	CHE	944	5
CZ01	CZE	14	17
ITF4	ITA	393	1
BE31	BEL	137	3
DE73	DEU	397	28
NL21	NLD	1332	3
ES30	ESP	376	72
DE30	DEU	376	12
ITF3	ITA	376	16
FRD2	FRA	639	3
DEA2	DEU	14	14
DE50	DEU	397	22
ITI2	ITA	2110	7
PT17	PRT	1738	40
UKJ3	GBR	1332	86
CH06	CHE	1673	4
ES51	ESP	397	42
TR62	TUR	2308	16
FRK2	FRA	1553	34
UKD4	GBR	2414	114
SI04	SVN	1553	8
DE25	DEU	376	44
FI1B	FIN	3204	4
HU33	HUN	2307	27
DK05	DNK	639	6
DE12	DEU	3204	2
SE12	SWE	1891	184
DE11	DEU	1673	2
DE94	DEU	2184	5
DED2	DEU	137	4
ITI4	ITA	1120	4
ES61	ESP	1366	32
UKK1	GBR	1891	36
PT18	PRT	1332	6
UKH2	GBR	1891	10
DED4	DEU	530	6
NL33	NLD	1891	22
UKJ3	GBR	1738	36
ITI1	ITA	2110	9
UKM8	GBR	2110	3
BE21	BEL	2308	8
ES52	ESP	137	10
IE06	IRL	1332	48
UKF1	GBR	2184	2
UKL1	GBR	1332	82
DE94	DEU	14	4
FRG0	FRA	1891	58
PL91	POL	14	1
DEB3	DEU	748	54
UKM8	GBR	137	11
UKJ2	GBR	137	15
UKG3	GBR	1332	7
FRK2	FRA	1738	9
PL21	POL	2904	1
CH01	CHE	2307	16
SE23	SWE	1891	30
ITI2	ITA	1120	78
UKE4	GBR	1332	2
UKD3	GBR	1891	10
DED4	DEU	1366	8
UKH1	GBR	1553	2
UKI4	GBR	137	1
CH01	CHE	1673	15
TR51	TUR	765	6
DK01	DNK	1891	8
ES21	ESP	1366	1
UKN0	GBR	14	16
PT17	PRT	1332	2
DE60	DEU	1891	2
DE91	DEU	1738	2
DE40	DEU	397	144
CZ01	CZE	1332	9
EL43	GRC	2110	12
PL61	POL	2307	1
UKC2	GBR	1891	26
NO0A	NOR	1366	8
ITC1	ITA	397	16
RO22	ROU	1891	15
RO42	ROU	316	4
ITC4	ITA	397	36
FRH0	FRA	137	2
FRE1	FRA	14	1
TR42	TUR	1891	2
DK04	DNK	14	24
IS00	ISL	397	32
PT16	PRT	2110	32
DED5	DEU	1366	4
UKM7	GBR	1366	11
UKC2	GBR	393	1
ES51	ESP	14	22
CH04	CHE	397	160
DEA2	DEU	662	76
DE21	DEU	1120	28
ES51	ESP	765	17
HR03	HRV	2414	76
NL32	NLD	1366	13
ITI4	ITA	2414	133
ITH5	ITA	14	6
TR41	TUR	1450	4
FR10	FRA	1553	44
DE13	DEU	14	12
IE06	IRL	1738	4
PT18	PRT	1738	24
FR10	FRA	2904	10
FRE1	FRA	2184	18
UKD4	GBR	1450	12
UKG3	GBR	1738	58
ITH4	ITA	1120	39
UKH2	GBR	1366	3
ES11	ESP	2308	9
EL43	GRC	1450	24
RO22	ROU	639	30
AT13	AUT	944	10
ITH3	ITA	1891	18
DK05	DNK	765	11
SE11	SWE	397	256
BE24	BEL	2184	1
FRK2	FRA	1332	62
BE31	BEL	1120	4
NL32	NLD	1332	10
UKH1	GBR	14	23
ES24	ESP	1450	18
FRJ2	FRA	2184	27
ES21	ESP	1120	6
ITC4	ITA	14	2
DE13	DEU	397	28
UKJ4	GBR	1735	4
UKD4	GBR	2308	8
ES51	ESP	1332	3
ITC1	ITA	2308	20
CH04	CHE	14	4
SE21	SWE	14	1
UKL2	GBR	639	1
TR51	TUR	2308	8
FRI3	FRA	2184	13
ES22	ESP	1738	3
FRK2	FRA	1891	41
ITH3	ITA	376	52
TR10	TUR	1332	17
ES11	ESP	1332	32
NL31	NLD	1450	6
ES30	ESP	1738	8
FR10	FRA	1120	195
ITH4	ITA	14	8
ES12	ESP	1366	4
DE11	DEU	397	4
ITG1	ITA	137	7
UKI3	GBR	1332	17
UKD6	GBR	1553	4
ITI3	ITA	1891	4
UKK1	GBR	1332	12
UKC1	GBR	397	44
HU32	HUN	1553	6
AT22	AUT	2184	3
SE11	SWE	2184	4
DE12	DEU	1553	36
HU33	HUN	1450	4
ES22	ESP	1332	1
FRF3	FRA	376	16
EL52	GRC	1450	22
UKJ1	GBR	1891	71
UKM8	GBR	1553	8
UKC1	GBR	765	12
FR10	FRA	1450	8
UKM5	GBR	397	92
UKC1	GBR	1553	2
LT02	LTU	1332	11
FI1B	FIN	1366	4
EL65	GRC	1891	4
TRB1	TUR	1891	2
IE06	IRL	1450	32
DK04	DNK	1891	21
TR51	TUR	1553	2
NL31	NLD	1120	36
FRH0	FRA	397	52
TR10	TUR	137	8
SE33	SWE	2414	228
IE05	IRL	1891	209
ES61	ESP	765	18
FR10	FRA	2414	1254
TR63	TUR	2904	4
ES41	ESP	137	13
DEA5	DEU	639	2
RO32	ROU	1332	4
DE21	DEU	2110	3
SE12	SWE	1366	2
TR62	TUR	1891	13
DE21	DEU	137	1
FRD2	FRA	1891	8
ES42	ESP	393	16
IE06	IRL	1120	86
DEG0	DEU	2308	4
RS11	SRB	397	2
PT11	PRT	1120	16
NL41	NLD	14	1
NL31	NLD	137	23
BG41	BGR	2110	4
FRE1	FRA	393	8
UKD3	GBR	278	1
ITI4	ITA	1366	56
NO08	NOR	1120	18
DE50	DEU	2184	5
UKN0	GBR	1891	16
ITF3	ITA	1891	126
DE72	DEU	2307	8
ITF3	ITA	137	1
UKI3	GBR	1738	4
PT11	PRT	1891	45
FI1C	FIN	1366	6
ES51	ESP	1553	56
NO08	NOR	137	10
PT11	PRT	137	2
AT13	AUT	14	3
RO32	ROU	1553	8
ITI4	ITA	376	36
UKE3	GBR	1891	30
CZ01	CZE	137	1
ES30	ESP	1332	26
DED2	DEU	376	12
UKG3	GBR	1891	12
PL63	POL	1891	4
EL52	GRC	1120	16
FRC2	FRA	393	17
SE23	SWE	1332	150
FRG0	FRA	376	12
DE80	DEU	2184	4
CH01	CHE	397	8
RS11	SRB	2308	9
TRA1	TUR	393	1
DED5	DEU	748	27
ES24	ESP	137	8
UKK4	GBR	1332	36
ITF1	ITA	137	2
DEE0	DEU	1553	4
BE23	BEL	1366	6
PL21	POL	1366	8
BE23	BEL	376	28
DE30	DEU	14	1
DE50	DEU	14	1
UKF1	GBR	1891	2
UKH1	GBR	2184	1
TR51	TUR	2904	9
UKM8	GBR	2308	2
BE23	BEL	2308	8
DK02	DNK	639	18
UKK1	GBR	397	472
ITH4	ITA	1891	4
DED5	DEU	1553	6
UKE3	GBR	376	240
TR31	TUR	1891	8
UKJ1	GBR	1366	2
UKL2	GBR	1332	31
TR72	TUR	1450	2
FRH0	FRA	376	124
FRI3	FRA	2414	513
SE12	SWE	397	342
UKC2	GBR	1450	2
DK01	DNK	1450	2
PL52	POL	376	4
NO06	NOR	1673	35
SE11	SWE	14	7
ITI4	ITA	1891	155
TR71	TUR	393	25
DEA1	DEU	1450	8
CH03	CHE	1553	10
NL22	NLD	397	54
DEE0	DEU	1332	1
NO08	NOR	1673	4
DK03	DNK	376	16
NL33	NLD	1450	6
ITI2	ITA	14	7
TR90	TUR	1891	41
UKL1	GBR	1120	4
DEA4	DEU	2307	1
SI04	SVN	534	8
UKK1	GBR	765	3
DEG0	DEU	397	6
SE31	SWE	397	26
LT02	LTU	397	2
UKE1	GBR	1891	80
UKJ2	GBR	376	8
PT18	PRT	397	6
UKM8	GBR	1738	8
FRC2	FRA	376	8
UKL1	GBR	137	11
BE24	BEL	1120	16
NL33	NLD	137	145
BE21	BEL	2414	38
TR21	TUR	1738	2
ES41	ESP	1735	8
ITC1	ITA	14	40
EL43	GRC	1738	8
ITI1	ITA	1891	54
CH03	CHE	278	4
FR10	FRA	2184	15
TR51	TUR	1332	1
NO06	NOR	137	22
EL30	GRC	1891	58
DK03	DNK	1891	9
UKM6	GBR	1332	12
DK01	DNK	1120	40
UKK4	GBR	14	6
UKD3	GBR	1553	2
EL63	GRC	1366	1
UKC2	GBR	2110	2
ES70	ESP	2308	18
SE23	SWE	765	1
PL91	POL	2307	1
ES52	ESP	1891	8
DEA4	DEU	1450	2
TR41	TUR	1738	6
BE24	BEL	137	28
UKM7	GBR	1332	59
DE21	DEU	393	4
NL33	NLD	1120	8
ES30	ESP	1553	8
UKD7	GBR	2904	1
DE12	DEU	397	60
BE23	BEL	397	66
NO0A	NOR	1332	28
UKI3	GBR	397	32
AT33	AUT	397	48
FRK2	FRA	1366	3
UKH1	GBR	1735	8
NL22	NLD	1366	5
ITC4	ITA	1332	2
BE21	BEL	137	5
TR72	TUR	137	12
AT31	AUT	376	32
BE24	BEL	1450	42
ES62	ESP	2414	76
FRB0	FRA	1366	18
ITG1	ITA	393	3
PT16	PRT	1891	26
ITH5	ITA	397	124
BG41	BGR	137	3
DK05	DNK	376	100
TR61	TUR	1120	12
DEA1	DEU	2307	2
DE60	DEU	397	28
PT17	PRT	1450	44
FRI3	FRA	2110	3
UKE4	GBR	1120	1
UKM8	GBR	1332	18
FRJ2	FRA	1120	1
EL54	GRC	14	4
PL91	POL	1450	50
FRE1	FRA	1450	6
DK01	DNK	2414	19
UKD4	GBR	1332	8
TR61	TUR	137	1
AT22	AUT	137	1
FRJ2	FRA	2414	38
FRJ1	FRA	2414	76
DEE0	DEU	397	4
PL81	POL	397	8
ITF6	ITA	397	18
FRI1	FRA	1332	1
NL21	NLD	137	60
DE73	DEU	1891	67
DK05	DNK	1891	249
UKF3	GBR	376	24
CH02	CHE	397	2
FR10	FRA	14	10
UKM7	GBR	1738	18
ES53	ESP	397	36
ES61	ESP	639	27
ITC3	ITA	14	15
